Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,30.912,38.350728,124.384996,130.580717,0,122.40709,10.8885,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.243676,18.308964,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.397528,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.1136,15.00135,347.0625

7,01:30-01:45,30.912,38.350728,124.384996,130.580717,0,122.40709,10.8885,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.397528,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.3782,15.00135,347.0625

8,01:45-02:00,30.912,38.350728,124.384996,130.580717,0,122.40709,10.8885,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.397528,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.2312,15.00135,347.0625

9,02:00-02:15,30.912,26.366125,124.384996,130.580717,0,122.40709,10.8885,64.382499,21.315823,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.2606,15.00135,347.0625

10,02:15-02:30,30.912,26.366125,124.384996,130.580717,0,122.40709,10.8885,64.382499,21.315823,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.2606,15.00135,347.0625

11,02:30-02:45,30.912,26.366125,124.384996,130.580717,0,122.40709,10.8885,64.382499,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.996,15.00135,347.0625

12,02:45-03:00,30.912,26.366125,124.384996,130.580717,0,122.40709,10.8885,64.382499,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,347.0625

13,03:00-03:15,47.472,26.366125,124.384996,130.580717,0,122.40709,9.4794,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.1724,15.00135,347.0625

14,03:15-03:30,47.472,26.366125,124.384996,130.580717,0,122.40709,9.4794,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.2606,15.00135,347.0625

15,03:30-03:45,32.016,26.366125,124.384996,130.580717,0,122.40709,9.4794,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.1724,15.00135,347.0625

16,03:45-04:00,32.016,26.366125,124.384996,130.580717,0,122.40709,9.4794,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.9372,15.00135,347.0625

17,04:00-04:15,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7608,15.00135,347.0625

18,04:15-04:30,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7608,15.00135,347.0625

19,04:30-04:45,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.6432,15.00135,347.0625

20,04:45-05:00,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.408,15.00135,347.0625

21,05:00-05:15,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.1434,15.00135,347.0625

22,05:15-05:30,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,9.154482,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.9082,15.00135,347.0625

23,05:30-05:45,47.472,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,15.25747,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.6436,15.00135,347.0625

24,05:45-06:00,47.472,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.526,15.00135,347.0625

25,06:00-06:15,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.379,15.00135,347.0625

26,06:15-06:30,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.379,15.00135,347.0625

27,06:30-06:45,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.526,15.00135,347.0625

28,06:45-07:00,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.4672,15.00135,347.0625

29,07:00-07:15,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.526,15.00135,347.0625

30,07:15-07:30,32.016,26.366125,124.384996,130.580717,0,122.40709,11.529,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,9.154482,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.7318,15.00135,347.0625

31,07:30-07:45,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.7024,15.00135,347.0625

32,07:45:08:00,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.0258,15.00135,347.0625

33,08:00-08:15,47.472,26.366125,124.384996,130.580717,0,122.40709,12.0414,64.382499,22.630299,27.63898,80.759,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.0846,15.00135,348.975

34,08:15-08:30,47.472,26.366125,124.384996,130.580717,0,122.40709,12.0414,64.382499,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.2316,15.00135,348.975

35,08:30-08:45,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,64.382499,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.0246,15.00135,348.975

36,08:45:09:00,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,64.382499,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,348.975

37,09:00:09:15,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,64.382499,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,348.975

38,09:15-09:30,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,48.764962,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,348.975

39,09:30-09:45,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,48.764962,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.7314,15.00135,348.975

40,09:45-10:00,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,48.764962,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

41,10:00-10:15,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,48.764962,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.673,15.00135,348.975

42,10:15-10:30,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,48.764962,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.673,15.00135,348.975

43,10:30-10:45,47.472,26.366125,124.384996,130.580717,0,122.40709,12.0414,48.764962,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.5248,15.00135,348.975

44,10:45-11:00,47.472,26.366125,124.384996,130.580717,0,122.40709,12.0414,48.764962,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.5248,15.00135,348.975

45,11:00-11:15,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,46.533885,22.630299,27.63898,80.759,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.5248,15.00135,348.975

46,11:15-11:30,32.016,26.366125,124.384996,130.580717,0,122.40709,12.0414,46.374522,22.630299,27.63898,80.178,0,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.5248,15.00135,348.975

47,11:30-11:45,33.12,26.366125,124.384996,130.580717,0,122.40709,12.0414,46.374522,22.630299,27.63898,80.178,0,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.5248,15.00135,348.975

48,11:45-12:00,33.12,26.366125,124.384996,130.580717,0,122.40709,12.0414,31.872524,22.630299,27.63898,80.178,0,44.906625,3.094586,5.534085,49.243676,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.5248,15.00135,348.975

