Block,Time,CHAMERA2,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,UNCHAHAR4,URI2,NAPP,SEWA2,JHAJJAR,RIHAND2,UNCHAHAR1,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,RAPPC,NJPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,KISHANGANGA,CHAMERA1,BSIUL,URI,RAPPB,TANAKPUR,SALAL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
12,02:45-03:00,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,6.025839,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,83.664,0,0,0,51.354787,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

13,03:00-03:15,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,77.854,0,0,0,51.354787,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

14,03:15-03:30,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,77.854,0,0,0,51.354787,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

15,03:30-03:45,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.354787,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

16,03:45-04:00,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.354787,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

17,04:00-04:15,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

18,04:15-04:30,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

19,04:30-04:45,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4045,44.311,20.801072,0,20.0018,416.25

20,04:45-05:00,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4045,44.311,20.801072,0,20.0018,416.25

21,05:00-05:15,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4045,44.311,20.801072,0,20.0018,416.25

22,05:15-05:30,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,6.102988,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,132.876117,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4045,44.311,20.801072,0,20.0018,416.25

23,05:30-05:45,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,9.154482,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,140.929215,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4045,44.311,20.801072,0,20.0018,416.25

24,05:45-06:00,48.499828,688.115947,59.175403,34.831253,21.768069,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,9.274803,67.487245,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4045,44.311,20.801072,0,20.000002,416.25

25,06:00-06:15,48.499828,688.115947,59.175403,34.831253,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.487245,179.962454,5.534073,130.580717,144.955764,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.224445,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,416.25

26,06:15-06:30,48.499828,656.115947,59.175403,34.831253,21.768069,0,37.890519,47.405245,0,419.043799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.487245,179.962454,5.534073,130.580717,146.566384,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,51.224445,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,416.25

27,06:30-06:45,48.499828,656.115947,59.175403,34.831253,21.768069,0,37.890519,47.405245,0,419.043799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,416.25

28,06:45-07:00,48.499828,656.115947,59.175403,34.831253,21.768069,0,37.890519,47.405245,0,419.043799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,42.14808,13.0416,36.432,0,5.124,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,416.25

29,07:00-07:15,48.499828,586.115947,59.175403,34.831253,21.768069,0,37.890519,47.405245,0,419.043799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,4.707665,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,28.045,13.0416,36.432,0,2.562,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,416.25

30,07:15-07:30,48.499828,576.115947,59.175403,34.831253,21.768069,0,37.890519,47.405245,0,419.043799,124.384996,22.630299,0,7.628735,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,28.045,13.0416,36.432,0,2.562,77.854,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

31,07:30-07:45,48.499828,526.115947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,419.043799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,27.255,6.5208,36.432,0,2.562,77.854,0,0,0,50.442393,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

32,07:45:08:00,48.499828,476.115947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,419.043799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,25.28,6.5208,36.432,0,2.562,77.854,0,0,0,50.442393,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

33,08:00-08:15,48.499828,471.255947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,25.28,6.5208,36.432,0,2.562,77.854,0,0,0,50.051367,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

34,08:15-08:30,48.499828,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,25.28,6.5208,36.432,0,2.562,77.854,0,0,0,50.051367,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

35,08:30-08:45,48.499828,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,25.28,6.5208,36.432,0,2.562,77.854,0,0,0,50.051367,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

36,08:45:09:00,48.499828,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,25.28,6.5208,36.432,0,2.562,77.854,0,0,0,50.051367,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

37,09:00:09:15,48.499828,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,44.16,0,6.405,77.854,0,0,0,50.051367,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

38,09:15-09:30,48.499828,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,44.16,0,6.405,77.854,0,0,0,50.051367,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

39,09:30-09:45,48.499828,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,44.16,0,12.1695,77.854,0,0,0,50.051367,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

40,09:45-10:00,48.499828,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,36.432,0,12.1695,77.854,0,0,0,50.051367,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

41,10:00-10:15,39.271116,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,44.16,0,12.1695,78.435,0,0,0,49.529999,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

42,10:15-10:30,39.271116,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,44.16,0,5.7645,78.435,0,0,0,49.529999,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

43,10:30-10:45,34.362226,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,44.16,0,12.1695,78.435,0,0,0,49.529999,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

44,10:45-11:00,34.362226,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,44.16,0,12.1695,78.435,0,0,0,49.529999,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

45,11:00-11:15,34.362226,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,0,44.16,0,5.7645,75.53,0,0,0,49.529999,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

46,11:15-11:30,34.362226,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,0,44.16,0,5.7645,75.53,0,0,0,49.529999,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

47,11:30-11:45,32.333219,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,44.16,0,12.1695,75.53,0,0,0,49.529999,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

48,11:45-12:00,32.333219,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,36.432,0,5.7645,75.53,0,0,0,49.529999,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

49,12:00-12:15,32.333219,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,36.432,0,5.7645,58.1,0,0,0,49.138972,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

50,12:15-12:30,32.333219,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,36.432,0,12.1695,58.1,0,0,0,49.138972,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

51,12:30-12:45,32.333219,688.715947,59.175403,23.197435,21.768069,0,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.487245,179.962454,5.534073,130.580717,148.177003,44.906625,8.340651,0,6.5208,36.432,0,12.1695,75.53,0,0,0,49.138972,0,73.323683,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

