Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
6,01:15-01:30,59.0625,0,0,0,41.5452,13.17004,652.6525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,26.904,0,0,26.39091,0,0,0,34.224,6.2769,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

7,01:30-01:45,59.0625,0,0,0,41.5452,13.17004,652.6525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,26.904,0,0,26.39091,0,0,0,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

8,01:45-02:00,59.0625,0,0,0,41.5452,13.17004,652.6525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,26.904,0,0,26.39091,0,0,0,34.224,0.2562,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

9,02:00-02:15,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,24.2136,0,0,26.39091,0,0,0,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

10,02:15-02:30,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,24.2136,0,0,26.39091,0,0,0,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

11,02:30-02:45,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,24.2136,0,0.66955,26.39091,0,0,0,34.224,0,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

12,02:45-03:00,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,24.2136,0,0.66955,26.39091,0,0,14.04936,34.224,0,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

13,03:00-03:15,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,32.957704,0,18.94,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,0,0.66955,26.39091,0,0,14.04936,40.848,0,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

14,03:15-03:30,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,32.957704,0,46.7818,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,0,0.66955,26.39091,0,0,14.04936,40.848,0,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

15,03:30-03:45,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,32.957704,0,46.7818,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,0,0.66955,26.39091,0,0,28.09872,13.248,0,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

16,03:45-04:00,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,32.957704,0,46.7818,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,0,0.66955,26.39091,0,0,28.09872,4.416,0,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

17,04:00-04:15,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,32.957704,0,46.7818,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,0,0.66955,26.39091,0,0,28.09872,4.416,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

18,04:15-04:30,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,32.957704,0,46.7818,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,0,0.66955,26.39091,0,0,28.09872,13.248,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,18.0236,418.77

19,04:30-04:45,59.0625,0,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,32.957704,0,46.7818,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,11.529,0.66955,26.39091,0,0,28.09872,34.224,6.2769,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

20,04:45-05:00,59.0625,9.67784,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,32.957704,0,46.7818,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,11.529,0.66955,26.39091,0,0,28.09872,34.224,6.2769,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

21,05:00-05:15,59.0625,9.67784,0,0,41.5452,3.3325,653.1525,8.874,0,0,82,679.493168,32.957704,0,46.7818,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,11.529,0.66955,26.39091,0,0,28.09872,40.848,6.2769,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

22,05:15-05:30,59.0625,9.67784,0,0,41.5452,13.17004,653.1525,8.874,0,0,82,679.493168,32.957704,0,70.1727,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,23.058,0.66955,26.39091,0,0,42.14808,40.848,6.2769,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

23,05:30-05:45,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,32.957704,0,70.1727,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,23.058,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

24,05:45-06:00,59.0625,19.35568,9.136036,0,41.5452,26.34008,653.1525,16.762,0,0,82,679.493168,32.957704,0,93.5636,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,34.587,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

25,06:00-06:15,59.0625,19.35568,18.272072,0,41.5452,26.34008,653.1525,25.636,0,0,82,679.493168,32.957704,0,116.9545,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,25.5588,34.587,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

26,06:15-06:30,59.0625,29.062808,27.408108,0,41.5452,39.51012,653.1525,33.524,0,0,82,679.493168,32.957704,0,140.3454,0,0,123.665625,139.3125,42.392196,16.7958,10.91181,0,25.5588,46.116,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

27,06:30-06:45,59.0625,29.062808,36.544144,0,41.5452,39.51012,653.1525,33.524,0,0,82,679.493168,32.957704,0,140.3454,0,0,123.665625,139.3125,42.392196,16.7958,10.91181,0,25.5588,46.116,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

28,06:45-07:00,59.0625,29.062808,36.544144,0,41.5452,39.51012,653.1525,33.524,0,0,82,679.493168,32.957704,0,140.3454,0,0,123.665625,139.3125,42.392196,16.7958,10.91181,0,25.5588,46.116,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

29,07:00-07:15,59.0625,29.062808,36.544144,0,41.5452,39.51012,653.1525,33.524,0,0,82,679.493168,32.957704,0,140.3454,0,0,123.665625,139.3125,42.392196,16.7958,10.91181,0,26.904,46.116,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

30,07:15-07:30,59.0625,29.062808,27.408108,0,41.5452,39.51012,653.1525,33.524,0,0,82,679.493168,32.957704,0,140.3454,0,0,123.665625,139.3125,42.392196,16.7958,10.91181,0,26.904,46.116,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

31,07:30-07:45,59.0625,29.062808,27.408108,0,41.5452,39.51012,653.1525,33.524,0,0,82,679.493168,32.957704,0,140.3454,0,0,123.665625,139.3125,42.392196,16.7958,10.91181,0,26.904,46.116,0.66955,26.39091,0,0,42.14808,40.848,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

32,07:45:08:00,59.0625,29.062808,18.272072,0,41.5452,39.51012,653.1525,17.748,0,0,82,679.493168,32.957704,0,116.9545,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,26.904,46.116,0.66955,26.39091,0,0,42.14808,40.848,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

33,08:00-08:15,59.0625,29.062808,9.136036,0,41.5452,39.51012,653.1525,8.874,0,0,82,679.493168,32.957704,0,93.5636,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,26.904,46.116,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

34,08:15-08:30,59.0625,29.062808,0,0,41.5452,39.51012,653.1525,8.874,0,0,82,679.493168,32.957704,0,60.608,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,26.904,46.116,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

35,08:30-08:45,59.0625,19.35568,0,0,41.5452,39.51012,653.1525,8.874,0,0,82,679.493168,32.957704,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,26.904,46.116,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

36,08:45:09:00,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,32.957704,0,23.3909,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,26.904,46.116,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

37,09:00:09:15,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,18.94,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,34.209,0.66955,26.39091,0,0,42.14808,34.224,0.2562,69.72,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

38,09:15-09:30,59.0625,9.67784,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,32.697,0.66955,26.39091,0,0,37.13,34.224,0.2562,69.72,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

39,09:30-09:45,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,32.697,0.66955,26.39091,0,0,37.13,34.224,0.2562,69.72,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

40,09:45-10:00,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,21.798,0.66955,26.39091,0,0,28.09872,34.224,0.2562,69.72,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

41,10:00-10:15,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,10.899,0.66955,26.39091,0,0,28.09872,40.848,0.2562,69.72,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

42,10:15-10:30,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,10.899,0.66955,26.39091,0,0,28.09872,40.848,0.2562,69.72,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

43,10:30-10:45,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,0,0.66955,26.39091,0,0,28.09872,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

44,10:45-11:00,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,0,0.66955,26.39091,0,0,28.09872,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

45,11:00-11:15,59.0625,9.67784,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,18.8328,0,0.66955,26.39091,0,0,28.09872,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

46,11:15-11:30,59.0625,9.67784,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,18.8328,0,0.66955,26.39091,0,0,14.04936,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

47,11:30-11:45,59.0625,9.67784,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,18.8328,0,0.66955,26.39091,0,0,13.43,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

48,11:45-12:00,59.0625,9.67784,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,18.8328,0,0.66955,26.39091,0,0,13.43,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

49,12:00-12:15,59.0625,0,0,0,41.5452,26.34008,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,18.8328,0,0.66955,26.39091,0,0,0,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

50,12:15-12:30,59.0625,0,0,0,41.5452,13.0634,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,18.8328,0,0.66955,26.39091,0,0,0,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

51,12:30-12:45,59.0625,0,0,0,41.5452,13.0634,653.1525,8.874,0,0,82,679.493168,16.478852,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,18.8328,0,0.66955,26.39091,0,0,0,40.848,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

52,12:45-13:00,59.0625,0,0,0,41.5452,13.0634,653.1525,8.874,0,0,82,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,18.8328,0,0.66955,26.39091,0,0,0,40.848,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

53,13:00-13:15,59.0625,0,0,0,41.5452,13.0634,653.1525,8.874,0,0,82,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,0,0.66955,26.39091,0,0,0,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

54,13:15-13:30,59.0625,0,0,0,41.5452,13.0634,653.1525,8.874,0,0,82,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,0,0.66955,26.39091,0,0,0,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

55,13:30-13:45,59.0625,0,0,0,41.5452,13.0634,653.1525,8.874,0,0,82,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,0,0.66955,26.39091,0,0,14.04936,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

56,13:45-14:00,59.0625,0,0,0,41.5452,13.0634,653.1525,8.874,0,0,82,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,0,0.66955,26.39091,0,0,14.04936,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

57,14:00-14:15,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,11.529,0.66955,26.39091,0,0,14.04936,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

