Block,Time,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,CHAMERA2,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,KOLDAM,SINGRAULI_HYDRO,NJPC,RAPPC,TEHRI,UNCHAHAR3,RIHAND3,SINGRAULI,TANDA2,KISHANGANGA,NAPP,UNCHAHAR4,URI2,CHAMERA1,BSIUL,TANAKPUR,SALAL,RAPPB,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-II,FSTPP I & II,BRBCL,KHSTPP-I,TALA,SASAN
17,04:00-04:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,22.728,51.7752,0,26.3771,123.665625,136.875,0,0,0,0,9.4164,0,1.1,5.124,12.782,0,6.624,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

18,04:15-04:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,22.728,51.7752,0,26.3771,123.665625,136.875,0,0,0,0,9.4164,0,1.1,5.124,12.782,0,6.624,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

19,04:30-04:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,22.728,51.7752,0,26.3771,123.665625,136.875,0,0,0,0,9.4164,0,1.1,3.843,12.782,0,6.624,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

20,04:45-05:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,22.728,51.7752,0,26.3771,123.665625,136.875,0,0,0,0,9.4164,0,1.1,3.843,12.782,0,6.624,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

21,05:00-05:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,22.728,51.7752,0,26.3771,123.665625,136.875,0,0,0,0,9.4164,0,1.1,5.124,12.782,0,6.624,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

22,05:15-05:30,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,42.615,51.7752,15.561,26.3771,123.665625,136.875,0,0,0,0,9.4164,0,1.1,5.124,12.782,0,6.624,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

23,05:30-05:45,341.564563,16.478852,0,9.1149,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,56.82,51.7752,15.561,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,1.1,5.124,12.782,0,6.624,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

24,05:45-06:00,341.564563,32.957704,0,18.2298,13.17004,42.392196,5.1987,653.1525,118.125,17.748,3.819,0,92,21.82362,0,0.59303,75.76,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,13.452,7.031,1.1,5.124,12.782,0,6.624,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

25,06:00-06:15,341.564563,49.436556,2.5468,26.42,26.34008,42.392196,10.55736,653.1525,118.125,17.748,16.350412,0,92,21.82362,0,0.59303,104.17,51.7752,46.683,26.39091,123.665625,136.875,0,0,0,0,9.4164,14.062,3.3,5.124,12.782,0,39.744,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

26,06:15-06:30,341.564563,49.436556,19.374781,27.408108,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,16.350412,0,92,21.82362,0,0.59303,132.58,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,26.07,19.5624,5.124,12.782,0,39.744,0,0,43.05,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

27,06:30-06:45,341.564563,49.436556,19.374781,27.408108,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,16.350412,0,92,21.82362,0,0.59303,132.58,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,39.5,19.5624,5.124,25.564,0,11.04,0,0,42.525,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

28,06:45-07:00,341.564563,49.436556,19.374781,27.408108,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,16.350412,0,92,21.82362,0,0.59303,132.58,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,39.5,19.5624,5.124,79.37622,0,11.04,0,0,42.525,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

29,07:00-07:15,341.564563,49.436556,19.374781,27.408108,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,16.350412,0,92,21.82362,0,0.59303,132.58,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,39.5,19.5624,5.124,79.37622,0,12.144,0,0,42.525,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

30,07:15-07:30,341.564563,49.436556,19.374781,18.2298,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,16.350412,0,92,21.82362,0,0.59303,132.58,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,26.07,19.5624,5.124,79.37622,0,12.144,0,0,42.525,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

31,07:30-07:45,341.564563,49.436556,19.374781,18.2298,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,3.819,0,92,21.82362,0,0.59303,132.58,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,31.897382,13.43,6.5208,5.124,79.37622,0,39.744,0,0,42.525,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

32,07:45:08:00,341.564563,32.957704,0,8.9828,26.34008,42.392196,10.55736,653.1525,118.125,18.734,0,0,92,21.82362,0,0.59303,94.7,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,31.897382,0,0,5.124,25.564,0,39.744,0,0,42.525,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

33,08:00-08:15,341.564563,32.957704,0,0,26.34008,42.392196,5.27868,653.1525,118.125,9.86,0,0,92,21.82362,0,0.59303,75.76,51.7752,46.683,26.39091,123.665625,136.875,0,0,0,0,31.897382,0,0,5.124,12.782,0,12.144,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

34,08:15-08:30,341.564563,32.957704,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,57.767,51.7752,46.683,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,5.124,12.782,0,12.144,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

35,08:30-08:45,341.564563,32.957704,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,44.0355,51.7752,46.683,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,5.124,12.782,0,8.832,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

36,08:45:09:00,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,23.2015,51.7752,45.045,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,5.124,12.782,0,8.832,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

37,09:00:09:15,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,23.2015,51.7752,28.98,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,5.124,12.782,0,8.832,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

38,09:15-09:30,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,23.2015,51.7752,15.561,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,5.124,12.782,0,8.832,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

39,09:30-09:45,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,5.124,13.363,0,39.744,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

40,09:45-10:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,5.124,13.363,0,39.744,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

41,10:00-10:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,3.843,13.363,0,13.248,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

42,10:15-10:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,3.843,13.363,0,13.248,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

43,10:30-10:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,3.843,13.363,0,13.248,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

44,10:45-11:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,3.843,13.363,0,13.248,0,0,42,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

45,11:00-11:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,3.843,13.363,0,39.744,0,0,41.475,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

46,11:15-11:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,130.875,0,0,0,0,9.4164,0,0,3.843,13.363,0,39.744,0,0,41.475,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

47,11:30-11:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.843,13.363,0,13.248,0,0,41.475,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

48,11:45-12:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.843,13.363,0,13.248,0,0,41.475,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

49,12:00-12:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,24.75168,0,0,11.922267,13.363,0,13.248,0,0,41.475,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

50,12:15-12:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,24.75168,0,0,11.922267,13.363,0,13.248,0,0,41.475,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

51,12:30-12:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,24.75168,0,0,11.922267,13.363,0,22.08,0,0,41.475,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

52,12:45-13:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,13.452,0,0,3.843,13.363,0,22.08,0,0,41.475,0,0,0,89.872,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

53,13:00-13:15,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,13.452,0,0,3.843,13.363,0,22.08,0,0,41.475,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

54,13:15-13:30,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,13.452,0,0,3.843,13.363,0,22.08,0,0,41.475,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

55,13:30-13:45,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,11.922267,13.363,0,22.08,0,0,41.475,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

56,13:45-14:00,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,11.922267,13.363,0,22.08,0,0,41.475,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

57,14:00-14:15,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,13.363,0,22.08,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

58,14:15-14:30,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,13.363,0,22.08,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

