Block,Time,CHAMERA2,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,UNCHAHAR4,URI2,NAPP,SEWA2,JHAJJAR,RIHAND2,UNCHAHAR1,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,RAPPC,NJPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,KISHANGANGA,CHAMERA1,BSIUL,URI,RAPPB,TANAKPUR,SALAL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.527402,422.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.7934,77.854,0,0,0,48.878287,0,99.122758,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,408.375

7,01:30-01:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.527402,422.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.806625,8.340651,42.14808,13.0416,33.12,0,1.7934,77.854,0,0,0,48.878287,0,99.122758,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,408.375

8,01:45-02:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.527402,422.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.806625,8.340651,42.14808,13.0416,33.12,0,1.7934,77.854,0,0,0,48.878287,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,408.375

9,02:00-02:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.527402,422.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

10,02:15-02:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,10.624504,422.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

11,02:30-02:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,422.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

12,02:45-03:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,422.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

13,03:00-03:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,482.443799,124.284996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,100.480604,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

14,03:15-03:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,482.443799,124.284996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,100.480604,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

15,03:30-03:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,482.443799,124.284996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,37.367,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,100.480604,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

16,03:45-04:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,482.443799,124.284996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,100.480604,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

17,04:00-04:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,482.443799,124.284996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

18,04:15-04:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,482.443799,124.284996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

19,04:30-04:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,482.443799,124.284996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

20,04:45-05:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,482.443799,124.284996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

21,05:00-05:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,6.184413,482.443799,124.284996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

22,05:15-05:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

23,05:30-05:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,2.4339,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

24,05:45-06:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,2.4339,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

25,06:00-06:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,18.308964,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,2.4339,77.854,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

26,06:15-06:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,22.886205,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,13.0416,33.12,0,2.4339,77.854,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

27,06:30-06:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,28.09872,6.5208,33.12,0,2.4339,77.854,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

28,06:45-07:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,24.885,6.5208,33.12,0,2.4339,77.854,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

29,07:00-07:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,14.04936,6.5208,33.12,0,2.4339,77.854,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

30,07:15-07:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,14.04936,6.5208,33.12,0,2.4339,77.854,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,400.5

31,07:30-07:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,33.12,0,0.7686,77.854,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

32,07:45:08:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.19116,9.274803,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,33.12,0,0.7686,77.854,0,0,0,49.529998,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

33,08:00-08:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,6.102988,6.745516,97.055943,0,27.638981,1.19116,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,33.12,0,2.8182,77.854,0,0,0,48.878287,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

34,08:15-08:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,33.12,0,2.8182,77.854,0,0,0,48.878287,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

35,08:30-08:45,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,33.12,0,2.8182,77.854,0,0,0,48.878287,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

36,08:45:09:00,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,38.64,0,2.8182,77.854,0,0,0,48.878287,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

37,09:00:09:15,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,3.747395,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,38.64,0,12.1695,77.854,0,0,0,48.878287,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

38,09:15-09:30,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,3.747395,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,38.64,0,12.1695,77.854,0,0,0,48.878287,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

39,09:30-09:45,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,3.747395,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,33.12,0,2.8182,77.854,0,0,0,48.878287,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

40,09:45-10:00,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.19116,3.747395,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,33.12,0,2.8182,77.854,0,0,0,48.878287,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

41,10:00-10:15,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,3.747395,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,38.64,0,1.9215,77.854,0,0,0,48.226576,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

42,10:15-10:30,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,1.873698,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,6.5208,38.64,0,1.9215,77.854,0,0,0,48.226576,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

43,10:30-10:45,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,1.873698,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,13.0416,38.64,0,1.9215,77.854,0,0,0,48.226576,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

44,10:45-11:00,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,1.873698,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.9215,77.854,0,0,0,48.226576,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

45,11:00-11:15,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,1.873698,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.9215,51.128,0,0,0,48.226576,0,100.480604,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

46,11:15-11:30,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,1.873698,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.9215,51.128,0,0,0,48.226576,0,100.480604,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

47,11:30-11:45,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,1.873698,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,13.0416,38.64,0,3.843,51.128,0,0,0,48.226576,0,100.480604,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

48,11:45-12:00,48.499828,688.715947,59.175403,34.831253,32.576563,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,1.873698,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,13.0416,38.64,0,3.843,77.854,0,0,0,48.226576,0,100.480604,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

49,12:00-12:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,1.873698,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,14.04936,13.0416,38.64,0,12.1695,77.854,0,0,0,47.574866,0,100.480604,0,0,0,78.916488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

50,12:15-12:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.284996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.19116,1.873698,67.655124,179.962454,5.534073,130.480717,149.88895,44.906625,8.340651,14.04936,13.0416,33.12,0,12.1695,77.854,0,0,0,47.574866,0,100.480604,0,0,0,78.916488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

