Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN

12,02:45-03:00,69.837548,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,34.831253,0,50.819474,5.560434,48.499828,552.443799,9.222505,79.37622,0,0.5124,34.776,28.09872,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,415.125

13,03:00-03:15,69.837548,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,34.831253,0,50.819474,5.560434,48.499828,552.443799,9.222505,79.37622,0,1.4091,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,407.25

14,03:15-03:30,69.837548,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,34.831253,0,50.819474,5.560434,48.499828,552.443799,9.222505,79.37622,0,1.4091,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,407.25

15,03:30-03:45,69.837548,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,34.831253,0,50.819474,5.560434,48.499828,552.443799,9.222505,79.37622,0,1.4091,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,407.25

16,03:45-04:00,69.837548,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,34.831253,0,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,407.25

17,04:00-04:15,69.837548,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,23.197435,0,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,407.25

18,04:15-04:30,69.837548,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,23.197435,0,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,407.25

19,04:30-04:45,69.837548,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,23.197435,0,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,407.25

20,04:45-05:00,69.837548,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,23.197435,0,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,407.25

21,05:00-05:15,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,23.197435,10.70148,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

22,05:15-05:30,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,23.197435,10.70148,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

23,05:30-05:45,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,23.197435,10.70148,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

24,05:45-06:00,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,2.318701,23.197435,10.70148,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

25,06:00-06:15,69.837548,130.580717,124.384996,3.814368,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,4.637402,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,76.692,0,2.4339,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

26,06:15-06:30,69.837548,130.580717,124.384996,7.628735,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,6.956102,23.197435,21.717709,50.819474,5.560434,48.499828,535.643799,9.222505,63.91,0,2.4339,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

27,06:30-06:45,69.837548,130.580717,124.384996,39.193389,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,6.956102,23.197435,21.717709,50.819474,5.560434,48.499828,442.943799,9.222505,63.91,0,2.4339,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

28,06:45-07:00,69.837548,130.580717,124.384996,58.790083,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,6.956102,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,63.91,0,2.4339,34.776,28.09872,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

29,07:00-07:15,69.837548,130.580717,124.384996,58.790083,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,6.956102,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,63.91,0,1.5372,34.776,28.09872,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

30,07:15-07:30,69.837548,130.580717,124.384996,58.790083,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,6.956102,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,63.91,0,1.5372,40.848,28.09872,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

31,07:30-07:45,69.837548,130.580717,124.384996,39.193389,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,4.637402,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,63.91,0,0,40.848,28.09872,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

32,07:45:08:00,69.837548,130.580717,124.384996,39.193389,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,4.637402,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,63.91,0,0,40.848,25.28,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

33,08:00-08:15,69.837548,130.580717,124.384996,6.102988,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,2.318701,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,63.91,0,0,34.776,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

34,08:15-08:30,69.837548,130.580717,124.384996,3.814368,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,63.91,0,0,34.776,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

35,08:30-08:45,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,23.197435,21.717709,50.819474,5.560434,49.088895,552.443799,9.222505,63.91,0,9.6075,34.776,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

36,08:45:09:00,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,23.197435,21.717709,50.819474,5.560434,49.088895,552.443799,9.222505,63.91,0,9.6075,34.776,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

37,09:00:09:15,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,23.197435,21.717709,50.819474,5.560434,49.088895,552.443799,9.222505,61.586,0,9.6075,34.776,13.983,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

38,09:15-09:30,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,61.586,0,9.6075,34.776,12.64,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

39,09:30-09:45,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,23.197435,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,60.424,0,0,34.776,0,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

40,09:45-10:00,69.837548,130.580717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,55.047339,58.358386,0,11.598717,21.717709,50.819474,5.560434,48.499828,552.443799,9.222505,60.424,0,0,34.776,0,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

41,10:00-10:15,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,21.717709,50.819474,5.560434,32.333219,552.443799,0,60.424,0,0,34.776,0,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

42,10:15-10:30,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,21.717709,50.819474,5.560434,32.333219,552.443799,0,60.424,0,0,40.848,0,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

43,10:30-10:45,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,21.717709,50.819474,5.560434,32.333219,552.443799,0,60.424,0,0,40.848,0,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

44,10:45-11:00,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,21.717709,50.819474,5.560434,32.333219,552.443799,0,60.424,0,0,40.848,0,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

45,11:00-11:15,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,21.717709,50.819474,5.560434,32.333219,552.443799,0,60.424,0,0,33.12,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

46,11:15-11:30,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,21.717709,50.819474,5.560434,32.333219,552.443799,0,60.424,0,0,33.12,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

47,11:30-11:45,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,21.717709,50.819474,5.560434,16.166609,552.443799,0,60.424,0,0,33.12,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

48,11:45-12:00,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,21.717709,50.819474,5.560434,16.166609,552.443799,0,60.424,0,0,33.12,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

49,12:00-12:15,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,10.858854,50.819474,5.560434,16.166609,552.443799,0,52.29,0,0,33.12,0,19.5624,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

50,12:15-12:30,69.837548,130.580717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,26.743647,58.358386,0,11.598717,10.858854,50.819474,5.560434,16.166609,552.443799,0,52.29,0,0,33.12,0,19.5624,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,407.25

