Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
6,01:15-01:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,140.3454,92,0,51.2676,34.4964,19.985,17.748,1.07128,123.665625,45.36,28.045,6.5208,27.6,13.3224,75.53,0,0,0,0,21,0,42.354,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.062,147.515625,24.99,20.0018,11.661683,416.25

7,01:30-01:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,140.3454,92,0,51.2676,34.71,19.985,17.748,1.07128,123.665625,45.36,28.045,6.5208,47.472,13.3224,75.53,0,0,0,0,21,0,42.354,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.062,147.515625,24.99,20.0018,11.661683,416.25

8,01:45-02:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,140.3454,92,0,51.2676,34.71,19.985,17.748,1.07128,123.665625,45.36,28.045,6.5208,47.472,13.3224,75.53,0,0,0,0,21,0,42.354,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.062,147.515625,24.99,20.0018,11.661683,416.25

9,02:00-02:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,140.3454,92,0,51.2676,34.9236,19.985,17.748,1.07128,123.665625,45.36,28.045,6.5208,28.704,13.3224,75.53,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.062,147.515625,24.99,20.0018,11.661683,416.25

10,02:15-02:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,140.3454,92,0,51.2676,34.9236,19.985,17.748,1.07128,123.665625,45.36,14.04936,6.5208,22.08,13.3224,75.53,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.062,147.515625,24.99,20.0018,11.661683,416.25

11,02:30-02:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,140.3454,92,0,51.2676,35.1372,19.985,17.748,1.07128,123.665625,45.36,14.04936,6.5208,30.912,13.3224,75.53,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

12,02:45-03:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,140.3454,92,0,51.2676,35.1372,19.985,17.748,1.07128,123.665625,45.36,14.04936,6.5208,30.912,13.3224,75.53,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

13,03:00-03:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,140.3454,92,0,51.2676,35.3508,19.985,17.748,1.07128,123.665625,45.36,14.04936,6.5208,30.912,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

14,03:15-03:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,4.3989,42.392196,140.3454,92,0,51.2676,35.3508,19.985,17.748,1.07128,123.665625,45.36,14.04936,6.5208,30.912,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

15,03:30-03:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.4576,19.985,17.748,1.07128,123.665625,45.36,14.04936,6.5208,30.912,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

16,03:45-04:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.4576,19.985,17.748,1.07128,123.665625,45.36,14.04936,6.5208,30.912,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

17,04:00-04:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.5644,19.985,17.748,1.07128,123.665625,45.36,14.04936,6.5208,30.912,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,147.515625,24.99,20.0018,11.661683,416.25

18,04:15-04:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.5644,19.985,17.748,1.07128,123.665625,45.36,3.555,6.5208,30.912,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.669,147.515625,24.99,20.0018,11.661683,416.25

19,04:30-04:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.6712,19.985,17.748,1.07128,123.665625,45.36,3.555,6.5208,30.912,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

20,04:45-05:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.6712,19.985,17.748,1.07128,123.665625,45.36,3.555,6.5208,30.912,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

21,05:00-05:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.778,19.985,17.748,1.07128,123.665625,45.36,3.555,6.5208,25.392,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

22,05:15-05:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.778,19.985,17.748,1.07128,123.665625,45.36,3.555,6.5208,25.392,12.1695,79.3646,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

23,05:30-05:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.8848,19.985,17.748,1.07128,123.665625,45.36,6.32,6.5208,47.472,12.1695,81.34,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

24,05:45-06:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.8848,19.985,8.874,1.07128,123.665625,31.5,12.64,6.5208,47.472,12.1695,81.34,0,0,0,0,19.95,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

25,06:00-06:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.9916,19.985,8.874,1.07128,123.665625,31.5,28.045,6.5208,25.392,12.1695,81.34,0,0,0,0,19.95,0,53.214,0,0,0,77.816,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

26,06:15-06:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,35.9916,19.985,6.409,1.07128,123.665625,16.38,28.045,6.5208,25.392,12.1695,81.34,0,0,0,0,19.95,0,53.214,0,0,0,77.816,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

27,06:30-06:45,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,36.0984,19.985,6.409,1.07128,123.665625,16.38,28.045,6.5208,25.392,12.1695,81.34,0,0,0,0,19.95,0,53.214,0,0,0,77.816,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

28,06:45-07:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,36.0984,19.985,6.409,1.07128,123.665625,0,28.045,6.5208,25.392,12.1695,81.34,0,0,0,0,19.95,0,53.214,0,0,0,77.816,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

29,07:00-07:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,36.2052,19.985,6.409,1.07128,123.665625,0,28.045,6.5208,25.392,12.1695,81.34,0,0,0,0,18.9,0,53.214,0,0,0,77.816,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

30,07:15-07:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,36.2052,19.985,6.409,1.07128,123.665625,0,14.04936,6.5208,47.472,12.1695,81.34,0,0,0,0,18.9,0,53.214,0,0,0,77.816,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,24.99,20.0018,11.661683,416.25

31,07:30-07:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,36.312,19.985,6.409,1.07128,123.665625,0,14.04936,6.5208,47.472,12.1695,81.34,0,0,0,0,18.9,0,53.214,0,0,0,77.816,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.5445,147.515625,24.99,20.0018,11.661683,416.25

32,07:45:08:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,36.312,19.985,6.409,1.07128,123.665625,0,14.04936,6.5208,25.392,12.1695,81.34,0,0,0,0,18.9,0,53.214,0,0,0,77.816,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.5445,147.515625,24.99,20.0018,11.661683,416.25

33,08:00-08:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,36.4188,19.985,6.409,1.07128,123.665625,0,12.64,6.5208,25.392,12.1695,81.34,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.5445,147.515625,24.99,20.0018,11.661683,416.25

34,08:15-08:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,140.3454,92,0,51.2676,36.4188,19.985,6.409,1.07128,123.665625,0,12.64,6.5208,25.392,12.1695,81.34,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.5445,147.515625,24.99,20.0018,11.661683,416.25

35,08:30-08:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,146.785,92,0,51.2676,36.5256,19.985,6.409,1.07128,123.665625,0,12.64,6.5208,25.392,12.1695,81.34,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.5445,147.515625,24.99,20.0018,11.661683,416.25

36,08:45:09:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,146.785,92,0,51.2676,36.5256,19.985,6.409,1.07128,123.665625,0,6.557,6.5208,30.912,12.1695,81.34,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.5445,147.515625,24.99,20.0018,11.661683,416.25

37,09:00:09:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,146.785,92,0,51.2676,36.6324,19.985,6.409,1.07128,123.665625,0,0,6.5208,30.36,12.1695,80.178,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,24.99,20.0018,11.661683,416.25

38,09:15-09:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,146.785,92,0,51.2676,36.6324,19.985,6.409,1.07128,123.665625,0,0,6.5208,30.36,12.1695,80.178,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,24.99,20.0018,11.661683,416.25

39,09:30-09:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,18.8328,0,0,0,139.3125,0,118.125,0,0,42.392196,146.785,92,0,51.2676,36.7392,19.985,6.409,1.07128,123.665625,0,0,6.5208,25.392,12.1695,79.3646,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,24.99,20.0018,11.661683,416.25

40,09:45-10:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,18.8328,0,0,0,139.3125,0,118.125,0,0,42.392196,146.785,92,0,51.2676,36.7392,19.985,6.409,1.07128,123.665625,0,0,6.5208,25.392,12.1695,79.3646,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,24.99,20.0018,11.661683,416.25

41,10:00-10:15,9.67784,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,18.8328,0,0,0,139.3125,0,118.125,0,0,42.392196,146.785,92,0,51.2676,36.846,19.985,6.409,1.07128,123.665625,0,0,6.5208,47.472,12.1695,79.3646,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,13.9,416.25

42,10:15-10:30,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,146.785,92,0,51.2676,36.846,19.985,6.409,1.07128,123.665625,0,0,6.5208,47.472,12.1695,79.3646,0,0,0,0,18.9,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,14.253199,416.25

43,10:30-10:45,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,36.9528,19.985,6.409,1.07128,123.665625,0,0,6.5208,25.392,12.1695,79.3646,0,0,0,0,23.1,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,14.253199,416.25

44,10:45-11:00,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,36.9528,19.985,6.409,1.07128,123.665625,0,0,6.5208,25.392,12.1695,79.3646,0,0,0,0,23.1,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,14.253199,416.25

45,11:00-11:15,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.0596,19.985,6.409,1.07128,123.665625,0,0,0,25.392,12.1695,79.3646,0,0,0,0,23.1,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,14.253199,416.25

46,11:15-11:30,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.0596,19.985,6.409,1.07128,123.665625,0,0,0,25.392,12.1695,79.3646,0,0,0,0,23.1,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,14.253199,416.25

47,11:30-11:45,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.1664,19.985,6.409,1.07128,123.665625,0,0,0,25.392,12.1695,79.3646,0,0,0,0,23.1,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,14.253199,416.25

48,11:45-12:00,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.1664,19.985,6.409,1.07128,123.665625,0,0,0,25.392,12.1695,79.3646,0,0,0,0,23.1,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,14.253199,416.25

49,12:00-12:15,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.2732,19.985,6.409,1.07128,123.665625,0,0,0,47.472,12.1695,58.1,0,0,0,0,23.1,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,14.253199,416.25

50,12:15-12:30,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.2732,19.985,6.409,1.07128,123.665625,0,0,0,47.472,12.1695,58.1,0,0,0,0,23.1,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,147.515625,25.578,20.0018,14.253199,416.25

51,12:30-12:45,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.38,19.985,6.409,1.07128,123.665625,0,0,0,30.912,12.1695,58.1,0,0,0,0,21.525,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,25.578,20.0018,14.253199,416.25

52,12:45-13:00,9.67784,36.5917,19.995,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.38,19.985,6.409,1.07128,123.665625,0,0,0,30.912,12.1695,58.1,0,0,0,0,21.525,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,40.9725,147.515625,25.578,20.0018,14.253199,416.25

53,13:00-13:15,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.4868,19.985,6.409,1.07128,123.665625,0,0,0,30.912,12.1695,58.1,0,0,0,0,21.525,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,25.578,20.0018,14.253199,417.375

54,13:15-13:30,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.4868,19.985,6.409,1.07128,123.665625,0,0,0,30.912,12.1695,58.1,0,0,0,0,21.525,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,25.578,20.0018,14.253199,417.375

55,13:30-13:45,9.67784,36.5917,26.34008,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.2676,37.5936,19.985,6.409,1.07128,123.665625,0,0,0,30.912,12.1695,85.988,0,0,0,0,21.525,0,53.214,0,0,0,77.268,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,25.578,20.0018,13.9,417.375

