Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,44.16,5.6364,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

7,01:30-01:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,41.952,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

8,01:45-02:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,41.952,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

9,02:00-02:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

10,02:15-02:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

11,02:30-02:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,13.0416,0,0,44.16,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

12,02:45-03:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,44.16,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

13,03:00-03:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

14,03:15-03:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

15,03:30-03:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

16,03:45-04:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

17,04:00-04:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,44.16,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

18,04:15-04:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,44.16,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

19,04:30-04:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,18.94,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,0,0.66955,26.39091,6.5208,0,14.04936,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

20,04:45-05:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,37.88,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,0,0.66955,26.39091,6.5208,0,14.04936,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

21,05:00-05:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,37.88,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,6.426,0.66955,26.39091,6.5208,0,28.09872,41.952,0,27.888,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

22,05:15-05:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,37.88,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,12.915,0.66955,26.39091,6.5208,0,42.14808,41.952,0,27.888,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

23,05:30-05:45,118.125,14.0074,0,0,43.6812,3.3325,653.1525,8.381,0,0,92,679.493168,16.478852,0,37.88,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,25.83,0.66955,26.39091,6.5208,0,42.14808,44.16,0,55.776,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

24,05:45-06:00,118.125,14.0074,0,0,43.6812,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,56.82,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,25.83,0.66955,26.39091,6.5208,0,42.14808,44.16,0,55.776,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

25,06:00-06:15,118.125,14.0074,7.926,0,43.6812,15.996,653.1525,16.762,0,0,92,679.493168,16.478852,0,56.82,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,38.745,0.66955,26.39091,6.5208,0,42.14808,41.952,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

26,06:15-06:30,118.125,29.062808,18.272072,0,43.6812,39.51012,653.1525,25.143,0,0,92,679.493168,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,51.66,0.66955,26.39091,19.5624,0,42.14808,41.952,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

27,06:30-06:45,118.125,29.062808,27.408108,0,43.6812,39.51012,653.1525,25.143,0,0,92,679.493168,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,51.66,0.66955,26.39091,19.5624,0,42.14808,41.952,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

28,06:45-07:00,118.125,29.062808,27.408108,0,43.6812,39.51012,652.6525,25.143,0,0,92,679.393168,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,51.66,0.66955,26.39091,19.5624,0,42.14808,41.952,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

29,07:00-07:15,118.125,29.062808,27.408108,0,43.6812,39.51012,652.6525,25.143,0,0,92,679.193168,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,51.66,0.66955,26.39091,19.5624,0,42.14808,44.16,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,16.338199,0,15.00135,348.975

30,07:15-07:30,118.125,29.062808,27.408108,0,43.6812,39.51012,652.6525,25.143,0,0,92,679.193168,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,51.66,0.66955,26.39091,19.5624,0,42.14808,44.16,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,17.033199,0,15.00135,348.975

31,07:30-07:45,118.125,29.062808,27.408108,0,43.6812,39.51012,652.6525,25.143,0,0,92,679.193168,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,51.66,0.66955,26.39091,19.5624,0,42.14808,41.952,0,26.726,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,17.728199,0,15.00135,348.975

32,07:45:08:00,118.125,9.67784,7.926,0,43.6812,39.51012,652.6525,16.762,0,0,92,679.193168,16.478852,0,56.82,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,38.745,0.66955,26.39091,6.5208,0,42.14808,41.952,0,25.564,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,18.423199,0,15.00135,348.975

33,08:00-08:15,118.125,0,0,0,43.6812,13.17004,652.6525,8.381,0,0,92,679.193168,16.478852,0,56.82,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,38.745,0.66955,26.39091,6.5208,0,28.09872,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,18.423199,0,15.00135,348.975

34,08:15-08:30,118.125,0,0,0,43.6812,13.17004,652.6525,8.381,0,0,92,679.193168,16.478852,0,37.88,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,25.83,0.66955,26.39091,6.5208,0,28.09872,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,19.118199,0,15.00135,348.975

35,08:30-08:45,118.125,0,0,0,43.6812,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,18.94,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,25.83,0.66955,26.39091,6.5208,0,28.09872,44.16,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,19.118199,0,15.00135,348.975

36,08:45:09:00,118.125,0,0,0,43.6812,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,25.515,0.66955,26.39091,6.5208,0,28.09872,44.16,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.508199,0,15.00135,348.975

37,09:00:09:15,118.125,0,0,0,43.6812,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,12.852,0.66955,26.39091,6.5208,0,28.09872,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

38,09:15-09:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,12.6,0.66955,26.39091,6.5208,0,14.04936,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

39,09:30-09:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,12.6,0.66955,26.39091,6.5208,0,14.04936,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

40,09:45-10:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,12.6,0.66955,26.39091,6.5208,0,10.112,41.952,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

41,10:00-10:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.4,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

42,10:15-10:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.4,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

43,10:30-10:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.4,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

44,10:45-11:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.4,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

45,11:00-11:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.4,0.2562,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

46,11:15-11:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.4,0.2562,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,348.975

47,11:30-11:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.4,0.2562,11.62,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,369.225

48,11:45-12:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.4,0.2562,11.62,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,381.375

49,12:00-12:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0.2562,11.62,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

50,12:15-12:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0.2562,11.62,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

51,12:30-12:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,39.744,6.405,11.62,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

52,12:45-13:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,39.744,6.405,11.62,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

53,13:00-13:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,6.405,11.62,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

54,13:15-13:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,6.405,11.62,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

55,13:30-13:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,6.405,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

56,13:45-14:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,6.405,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

57,14:00-14:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0.2562,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

