Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
00:00-00:15,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,107.31,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,19.46,48.09,125.27,130.84,340.88,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.09,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.37,0.00,0.00,0.00,44.16,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,36.01,0.00,200.00,20.00,100.00,0.00,0.00,0.00,24.48,8.17,8.17,300.00,300.00,100.00,200.00,0.00,7.13,20.66,20.67,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
00:15-00:30,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,98.79,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,19.46,48.09,125.27,130.84,340.88,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.09,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.37,0.00,0.00,0.00,44.16,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,37.02,0.00,200.00,20.00,100.00,0.00,0.00,0.00,25.23,8.42,8.42,300.00,300.00,100.00,200.00,0.00,7.27,21.34,21.33,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
00:30-00:45,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,90.27,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,19.46,48.09,125.27,130.84,340.88,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.09,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.37,0.00,0.00,0.00,44.16,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,38.02,0.00,200.00,20.00,100.00,0.00,0.00,0.00,26.11,8.70,8.70,300.00,300.00,100.00,200.00,0.00,7.39,28.66,28.67,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
00:45-01:00,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,81.76,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,19.46,48.09,125.27,130.84,340.88,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.09,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.37,0.00,0.00,0.00,44.16,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,39.02,0.00,200.00,20.00,100.00,0.00,0.00,0.00,26.88,8.97,8.97,300.00,300.00,100.00,200.00,0.00,7.46,28.34,28.33,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
01:00-01:15,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,73.25,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,19.46,48.09,125.27,130.84,340.88,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.34,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.37,0.00,0.00,0.00,44.16,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,29.81,0.00,200.00,20.00,100.00,0.00,0.00,0.00,27.62,9.20,9.20,300.00,300.00,100.00,200.00,0.00,7.42,28.00,28.00,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
01:15-01:30,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,70.40,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,19.46,48.09,125.27,130.84,340.88,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.34,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.40,0.00,0.00,0.00,44.16,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,29.81,0.00,200.00,20.00,100.00,0.00,0.00,0.00,28.26,9.42,9.42,300.00,300.00,100.00,200.00,0.00,7.30,27.66,27.67,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
01:30-01:45,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,70.40,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,19.46,48.09,125.27,130.84,363.38,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.34,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.44,0.00,0.00,0.00,44.16,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,30.01,0.00,200.00,20.00,100.00,0.00,0.00,0.00,28.93,9.65,9.65,300.00,300.00,100.00,200.00,0.00,7.14,26.66,26.67,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
01:45-02:00,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,70.40,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,19.46,48.09,125.27,130.84,369.00,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.34,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.40,0.00,0.00,0.00,44.16,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,29.21,0.00,200.00,20.00,100.00,0.00,0.00,0.00,29.68,9.89,9.89,300.00,300.00,100.00,200.00,0.00,6.95,25.34,25.33,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
02:00-02:15,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,70.40,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,20.15,48.09,125.27,130.84,374.62,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.60,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.40,0.00,0.00,0.00,52.36,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,35.81,0.00,200.00,20.00,100.00,0.00,0.00,0.00,28.05,9.36,9.36,300.00,300.00,100.00,200.00,0.00,7.05,24.34,24.33,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
02:15-02:30,56DC2025/08/19,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,135.30,0.00,0.00,290.00,0.00,0.00,0.00,0.00,90.20,667.27,175.80,0.00,0.00,0.00,0.00,70.40,104.18,271.49,0.00,0.00,0.00,0.00,0.00,0.00,689.39,0.00,0.00,20.15,48.09,125.27,130.84,374.62,97.47,21.65,44.52,27.38,45.53,98.87,0.00,52.60,82.48,106.06,8.63,79.43,45.08,18.34,0.00,24.23,0.00,0.00,5.68,65.11,24.40,0.00,0.00,0.00,52.36,37.41,42.15,47.12,33.95,42.46,38.32,36.43,77.27,13.11,19.56,2.94,0.00,0.00,0.00,0.00,0.00,200.00,36.01,0.00,200.00,20.00,100.00,0.00,0.00,0.00,27.69,9.23,9.23,300.00,300.00,100.00,200.00,0.00,7.16,23.34,23.33,5.73,6.97,0.00,13.15,24.50,27.25,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,38.71,8.85,6.13,40.15,192.57,416.00
