Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD
00:00-00:15,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,150.34,21.94,44.50,27.68,45.53,148.30,0.00,51.17,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,0.00,0.00,0.00,0.00,36.43,38.10,42.15,48.81,35.03,10.95,59.50,16.88,40.09,6.27,6.52,2.30,0.00,0.00,960.00,0.00,1.08,4.82,22.41,0.00,200.00,4.11,5.37,0.00,0.00,0.00,49.99,16.67,16.67,300.00,300.00,100.00,200.00,0.00,11.71,38.33,38.33,5.70,8.63,0.00,16.68,24.60,28.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
00:15-00:30,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,150.34,21.94,44.50,27.68,45.53,148.30,0.00,51.17,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,0.00,0.00,0.00,0.00,36.43,38.10,42.15,48.81,35.03,10.95,59.50,16.88,40.09,6.27,6.52,2.30,0.00,0.00,960.00,0.00,1.08,4.82,22.41,0.00,200.00,4.11,5.37,0.00,0.00,0.00,49.99,16.67,16.67,300.00,300.00,100.00,200.00,0.00,11.49,39.33,39.33,5.70,8.63,0.00,16.68,24.60,28.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
00:30-00:45,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,150.34,21.94,44.50,27.68,45.53,148.30,0.00,51.17,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,5.29,0.00,0.00,0.00,36.43,38.10,42.15,48.81,35.03,10.95,59.50,16.88,39.51,6.27,6.52,2.30,0.00,0.00,960.00,0.00,1.08,4.82,14.61,0.00,200.00,4.11,5.37,0.00,0.00,0.00,49.99,16.67,16.67,300.00,300.00,100.00,200.00,0.00,11.06,39.67,39.67,5.70,8.63,0.00,16.68,24.60,29.27,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
00:45-01:00,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,150.34,21.94,44.50,27.68,45.53,148.30,0.00,51.17,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,5.29,0.00,0.00,0.00,36.43,38.10,42.15,48.81,35.03,10.95,59.50,16.88,39.51,6.27,6.52,2.30,0.00,0.00,960.00,0.00,1.08,4.82,14.81,0.00,200.00,4.11,5.37,0.00,0.00,0.00,49.99,16.67,16.67,300.00,300.00,100.00,200.00,0.00,10.71,40.00,40.00,5.70,8.63,0.00,16.68,24.60,29.27,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
01:00-01:15,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,112.11,21.94,44.50,27.68,45.53,148.30,0.00,51.17,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,5.29,0.00,0.00,0.00,36.43,38.10,42.15,48.81,35.03,10.95,59.50,16.88,39.51,6.27,6.52,2.30,0.00,0.00,960.00,0.00,1.08,4.66,14.41,0.00,200.00,4.11,5.22,0.00,0.00,0.00,49.99,16.67,16.67,300.00,300.00,100.00,200.00,0.00,11.11,40.67,40.67,5.70,8.63,0.00,16.68,24.60,29.27,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
01:15-01:30,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,112.11,21.94,44.50,27.68,45.53,148.30,0.00,51.17,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,5.29,0.00,0.00,0.00,36.43,38.10,42.15,48.81,35.03,10.95,59.50,16.88,39.51,6.27,6.52,2.30,0.00,0.00,960.00,0.00,1.08,4.66,14.21,0.00,200.00,4.11,5.22,0.00,0.00,0.00,49.99,16.67,16.67,300.00,300.00,100.00,200.00,0.00,11.64,42.00,42.00,5.70,8.63,0.00,16.68,24.60,29.27,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
01:30-01:45,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,112.11,21.94,44.50,27.68,45.53,148.30,0.00,51.17,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,6.47,0.00,0.00,0.00,36.43,38.10,42.15,48.81,35.03,10.95,59.50,16.88,39.51,0.51,6.52,2.30,0.00,0.00,960.00,0.00,1.08,4.66,7.00,0.00,200.00,4.11,5.22,0.00,0.00,0.00,40.01,13.33,13.33,300.00,300.00,100.00,200.00,0.00,13.60,33.33,33.33,5.70,8.63,0.00,16.68,24.60,29.27,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
01:45-02:00,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,112.11,21.94,44.50,27.68,45.53,148.30,0.00,51.17,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,6.47,0.00,0.00,0.00,36.43,38.10,42.15,48.81,35.03,10.95,59.50,16.88,39.51,0.51,6.52,2.30,0.00,0.00,960.00,0.00,1.08,4.66,7.00,0.00,200.00,4.11,5.22,0.00,0.00,0.00,40.01,13.33,13.33,300.00,300.00,100.00,200.00,0.00,14.23,33.33,33.33,5.70,8.63,0.00,16.68,24.60,28.76,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
02:00-02:15,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,112.11,21.94,44.50,27.68,45.53,148.30,0.00,51.83,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,6.47,0.00,0.00,0.00,36.43,38.10,42.15,48.81,23.33,10.95,59.50,16.88,39.51,0.51,13.04,2.30,0.00,0.00,960.00,0.00,1.08,4.66,7.00,0.00,200.00,4.11,5.22,0.00,0.00,0.00,40.01,13.33,13.33,300.00,300.00,100.00,200.00,0.00,13.03,32.00,32.00,5.70,8.63,0.00,16.68,24.60,28.76,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
02:15-02:30,60DC2025/05/15,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,39.00,300.00,0.00,0.00,0.00,0.00,90.20,498.67,138.33,0.00,300.00,0.00,0.00,115.16,104.18,272.29,0.00,0.00,0.00,0.00,0.00,0.00,548.92,0.00,0.00,18.07,97.23,124.58,130.79,416.25,112.11,21.94,44.50,27.68,45.53,148.30,0.00,51.83,79.42,98.40,5.81,31.29,10.43,0.00,0.00,25.64,0.00,0.00,5.50,69.07,6.47,0.00,0.00,0.00,36.43,38.10,42.15,48.81,23.33,10.95,59.50,16.88,39.51,0.51,13.04,2.30,0.00,0.00,960.00,0.00,1.08,4.66,7.00,0.00,200.00,4.11,5.22,0.00,0.00,0.00,40.01,13.33,13.33,300.00,300.00,100.00,200.00,0.00,13.29,32.03,32.03,5.70,8.63,0.00,16.68,24.60,28.76,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,16.53,200.00,200.00,21.66
