Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
10,02:15-02:30,688.415947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,34.415138,22.310767,0,5.534073,130.580717,146.566384,5.560434,51.607373,26.07,13.0416,34.776,0.1281,79.37622,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,405

11,02:30-02:45,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,34.415138,22.310767,0,5.534073,130.580717,146.566384,5.560434,51.607373,26.07,13.0416,34.776,0.1281,79.37622,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,405

12,02:45-03:00,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,34.415138,22.310767,0,5.534073,130.580717,146.566384,5.560434,51.607373,26.07,13.0416,34.776,0.1281,79.37622,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,405

13,03:00-03:15,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.1281,41.832,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,405

14,03:15-03:30,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.1281,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,405

15,03:30-03:45,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.1281,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,382.5

16,03:45-04:00,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.1281,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,382.5

17,04:00-04:15,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.047249,97.055943,39.450269,0.779669,0,27.300806,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.000018,337.5

18,04:15-04:30,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

19,04:30-04:45,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

20,04:45-05:00,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

21,05:00-05:15,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

22,05:15-05:30,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,22.310767,0,5.534073,130.580717,149.98895,5.560434,51.607373,13.035,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

23,05:30-05:45,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,22.310767,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,13.035,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

24,05:45-06:00,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,22.310767,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,13.035,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

25,06:00-06:15,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,3.814368,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,11.155383,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,13.035,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.000006,337.5

26,06:15-06:30,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,6.102988,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,26.07,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.000026,337.5

27,06:30-06:45,688.715947,23.197435,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,26.07,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.000015,337.5

28,06:45-07:00,688.715947,11.598717,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,26.07,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

29,07:00-07:15,688.715947,11.598717,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,26.07,19.6724,34.776,0,40.089,0,0,80.112914,0,0,0,80.92284,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

30,07:15-07:30,688.715947,11.598717,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,26.07,19.6724,40.848,0,40.089,0,0,80.112914,0,0,0,80.92284,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

31,07:30-07:45,688.715947,11.598717,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,26.07,13.0416,40.848,0,40.089,0,0,80.112914,0,0,0,80.92284,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

32,07:45:08:00,688.715947,11.598717,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,26.07,13.0416,40.848,0,40.089,0,0,78.755068,0,0,0,80.92284,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

33,08:00-08:15,688.715947,11.598717,32.333219,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,6.102988,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,26.07,13.0416,34.776,0.2562,52.29,0,0,78.755068,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,337.5

34,08:15-08:30,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,3.814368,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,13.035,13.0416,34.776,0.2562,52.29,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

35,08:30-08:45,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.2562,52.29,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

36,08:45:09:00,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.985646,97.055943,39.450269,0.779669,0,25.629328,34.415138,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.2562,52.29,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

37,09:00:09:15,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.2562,38.346,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

38,09:15-09:30,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.2562,38.346,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

39,09:30-09:45,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.2562,51.128,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

40,09:45-10:00,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.2562,51.128,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

41,10:00-10:15,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,0.7686,51.128,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

42,10:15-10:30,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,40.848,0.6405,51.128,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

43,10:30-10:45,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,40.848,8.3265,51.128,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

44,10:45-11:00,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,40.848,8.3265,51.128,0,0,76.039376,0,0,0,80.92284,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

45,11:00-11:15,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,8.3265,51.128,0,0,76.039376,0,0,0,80.254056,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

46,11:15-11:30,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.580717,149.98895,5.560434,51.607373,0,13.0416,34.776,8.3265,51.128,0,0,76.039376,0,0,0,80.254056,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

47,11:30-11:45,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,123.684996,9.222505,0,0,96.555943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,129.880717,149.18895,5.560434,51.607373,0,13.0416,34.776,0,38.346,0,0,76.039376,0,0,0,80.254056,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

48,11:45-12:00,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,122.984996,9.222505,0,0,95.955943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,129.180717,148.28895,5.560434,51.607373,0,13.0416,34.776,0,38.346,0,0,76.039376,0,0,0,80.254056,0,0,0,50.181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

49,12:00-12:15,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,124.084996,9.222505,0,0,96.855943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,130.180717,149.58895,5.560434,51.607373,0,13.0416,34.776,0,38.346,0,0,76.039376,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

50,12:15-12:30,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,123.784996,9.222505,0,0,96.555943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,129.880717,149.18895,5.560434,51.607373,0,13.0416,34.776,0,38.346,0,0,76.039376,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

51,12:30-12:45,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,123.284996,9.222505,0,0,96.255943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,129.480717,148.68895,5.560434,51.607373,0,13.0416,34.776,0,38.346,0,0,76.039376,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

52,12:45-13:00,688.715947,11.598717,16.166609,22.630299,0,37.890519,27.638981,44.906625,18.800617,674.817829,122.584996,9.222505,0,0,95.655943,39.450269,0.779669,0,0,34.415138,0,0,5.534073,128.680717,147.78895,5.560434,51.607373,0,13.0416,40.848,0,38.346,0,0,76.039376,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20.0018,337.5

