Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
18,04:15-04:30,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,32.55384,0,0.66955,26.39091,13.0416,0,0,34.224,0,12.782,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

19,04:30-04:45,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,18.94,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,30.9396,0,0.66955,26.39091,13.0416,0,14.04936,34.224,0,12.782,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

20,04:45-05:00,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,37.88,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,30.9396,0,0.66955,26.39091,13.0416,0,14.04936,34.224,0,12.782,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

21,05:00-05:15,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,60.608,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,30.9396,11.781,0.66955,26.39091,13.0416,0,28.09872,40.848,0,25.564,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

22,05:15-05:30,118.125,9.67784,0,0,42.8268,3.3325,653.1525,8.381,0,0,92,679.493168,16.478852,0,60.608,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,30.9396,11.781,0.66955,26.39091,13.0416,0,28.09872,40.848,0,25.564,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

23,05:30-05:45,118.125,19.35568,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,30.9396,11.781,0.66955,26.39091,13.0416,0,28.09872,34.224,0,25.564,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

24,05:45-06:00,118.125,19.35568,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,30.9396,37.233,0.66955,26.39091,6.5208,0,42.14808,34.224,0,25.564,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

25,06:00-06:15,118.125,19.35568,9.136036,0,42.8268,26.34008,653.1525,17.748,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,29.5944,49.644,0.66955,26.39091,6.5208,0,42.14808,34.224,0,25.564,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

26,06:15-06:30,118.125,29.062808,18.272072,0,42.8268,39.51012,653.1525,26.622,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,29.5944,49.644,0.66955,26.39091,19.5624,0,42.14808,34.224,0,79.37622,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

27,06:30-06:45,118.125,29.062808,27.408108,0,42.8268,39.51012,653.1525,26.622,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,29.5944,49.644,0.66955,26.39091,19.5624,0,42.14808,34.224,0,79.37622,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

28,06:45-07:00,118.125,29.062808,27.408108,0,42.8268,39.51012,653.1525,26.622,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,29.5944,49.644,0.66955,26.39091,19.5624,0,42.14808,34.224,0,79.37622,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

29,07:00-07:15,118.125,29.062808,27.408108,0,42.8268,39.51012,653.1525,26.622,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,30.9396,49.644,0.66955,26.39091,19.5624,0,42.14808,34.224,0,79.37622,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

30,07:15-07:30,118.125,29.062808,27.408108,0,42.8268,39.51012,653.1525,26.622,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,132.75,42.392196,15.804048,10.91181,0,30.9396,49.644,0.66955,26.39091,19.5624,0,42.14808,34.224,0,12.782,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

31,07:30-07:45,118.125,29.062808,27.408108,0,42.8268,39.51012,653.1525,26.622,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,127.5,42.392196,15.804048,10.91181,0,30.9396,49.644,0.66955,26.39091,19.5624,0,42.14808,40.848,0,12.782,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

32,07:45:08:00,118.125,19.35568,18.272072,0,42.8268,39.51012,653.1525,17.748,0,0,92,679.493168,16.478852,0,93.5636,53.5518,0,123.665625,122.25,42.392196,15.804048,10.91181,0,30.9396,49.644,0.66955,26.39091,0,0,42.14808,40.848,0,12.782,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

33,08:00-08:15,118.125,19.35568,9.136036,0,42.8268,39.51012,653.1525,8.381,0,0,92,679.493168,16.478852,0,60.608,53.5518,0,123.665625,117,42.392196,15.804048,10.91181,0,30.9396,49.644,0.66955,26.39091,0,0,28.09872,34.224,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

34,08:15-08:30,118.125,19.35568,9.1149,0,42.8268,26.34008,653.1525,8.381,0,0,92,679.493168,16.478852,0,60.608,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,30.9396,49.644,0.66955,26.39091,0,0,14.04936,34.224,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

35,08:30-08:45,118.125,19.35568,9.1149,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,37.88,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,30.9396,37.233,0.66955,26.39091,0,0,14.04936,34.224,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

36,08:45:09:00,118.125,19.35568,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,18.94,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,30.9396,37.233,0.66955,26.39091,0,0,14.04936,34.224,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

37,09:00:09:15,118.125,9.67784,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,30.9396,37.233,0.66955,26.39091,6.5208,0,14.04936,34.224,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

38,09:15-09:30,118.125,9.67784,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,30.9396,23.562,0.66955,26.39091,6.5208,0,14.04936,34.224,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

39,09:30-09:45,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,30.9396,23.562,0.66955,26.39091,6.5208,0,14.04936,34.224,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

40,09:45-10:00,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,30.9396,12.411,0.66955,26.39091,6.5208,0,14.04936,34.224,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

41,10:00-10:15,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,12.411,0.66955,26.39091,13.0416,0,0,40.848,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

42,10:15-10:30,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,40.848,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

43,10:30-10:45,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,6.6612,25.564,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

44,10:45-11:00,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,6.6612,25.564,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

45,11:00-11:15,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,6.6612,25.564,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

46,11:15-11:30,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,6.6612,25.564,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

47,11:30-11:45,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,6.6612,25.564,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

48,11:45-12:00,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,6.6612,25.564,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

49,12:00-12:15,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,6.6612,25.564,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

50,12:15-12:30,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,114,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,0,25.564,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

51,12:30-12:45,118.125,0,0,0,42.8268,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,120.75,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,40.848,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

52,12:45-13:00,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,120.75,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,40.848,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

53,13:00-13:15,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,120.75,42.392196,15.804048,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

54,13:15-13:30,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,120.75,42.392196,4.6655,10.91181,0,29.5944,0,0.66955,26.39091,13.0416,0,0,35.328,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

55,13:30-13:45,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,120.75,42.392196,4.6655,10.91181,0,28.2492,0,0.66955,26.39091,13.0416,0,0,35.328,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

56,13:45-14:00,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,120.75,42.392196,4.6655,10.91181,0,28.2492,0,0.66955,26.39091,13.0416,0,0,35.328,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

57,14:00-14:15,118.125,0,0,0,42.8268,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.5518,0,123.665625,120.75,42.392196,4.6655,10.91181,0,28.2492,11.781,0.66955,26.39091,13.0416,0,0,35.328,0,12.782,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,9.73,0,20.0018,348.975

