Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
11,02:30-02:45,686.779957,8.874,49.436556,0,0,19.35568,35.667,0,132.58,39.51012,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,37.8,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,13.983,8.832,0,85.988,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,16.17,20.0018,15.985,418.77

12,02:45-03:00,686.779957,8.874,49.436556,0,0,19.35568,35.667,0,132.58,39.51012,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,13.983,8.832,0,85.988,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,16.17,20.0018,15.985,418.77

13,03:00-03:15,686.779957,8.874,49.436556,0,0,19.35568,35.667,0,132.58,39.51012,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,13.983,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,16.17,20.0018,16.68,418.77

14,03:15-03:30,686.779957,8.874,49.436556,0,0,19.35568,35.667,0,132.58,39.51012,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,13.983,48.576,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,16.17,20.0018,16.68,418.77

15,03:30-03:45,686.779957,8.874,49.436556,0,0,19.35568,35.667,0,132.58,39.51012,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,13.983,48.576,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,16.17,20.0018,16.68,418.77

16,03:45-04:00,686.779957,8.874,49.436556,0,0,19.35568,35.667,0,132.58,39.51012,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,13.983,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,16.17,20.0018,16.68,418.77

17,04:00-04:15,686.779957,8.874,49.436556,0,0,19.35568,35.667,0,132.58,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,13.983,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,16.17,20.0018,16.68,418.77

18,04:15-04:30,686.779957,8.874,49.436556,0,0,19.35568,35.667,0,132.58,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,13.983,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,16.17,20.0018,16.68,418.77

19,04:30-04:45,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,132.58,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,13.983,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

20,04:45-05:00,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,131.1595,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,11.534,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

21,05:00-05:15,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,131.1595,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,16.695,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,0,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

22,05:15-05:30,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,131.1595,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,0,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

23,05:30-05:45,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,131.1595,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,0,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

24,05:45-06:00,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,131.1595,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,0,8.832,0,82.502,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

25,06:00-06:15,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,131.1595,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,0,6.624,0,82.502,0,83.296,0,0,0,64.617,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

26,06:15-06:30,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,131.1595,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,5.3808,42.392196,0,6.5538,0,6.624,0,82.502,0,83.296,0,0,0,64.617,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

27,06:30-06:45,557.479957,8.874,49.436556,0,0,19.35568,27.3447,0,131.1595,33.325,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5538,0,8.832,0,82.502,0,83.296,0,0,0,64.617,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

28,06:45-07:00,557.479957,8.874,49.436556,0,0,19.35568,27.3447,0,133.4323,29.326,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,10.017,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5538,0,8.832,0,82.502,0,83.296,0,0,0,64.617,0,0,0,37.8,0,0,0,0,0,0,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,16.68,418.77

29,07:00-07:15,557.479957,8.874,49.436556,0,0,19.35568,27.3447,0,140.3454,29.326,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5538,0,48.576,0,82.502,0,83.296,0,0,0,64.617,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,18.07,418.77

30,07:15-07:30,557.479957,8.874,49.436556,0,0,19.35568,27.3447,0,140.3454,29.326,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5538,0,48.576,0,82.502,0,83.296,0,0,0,64.617,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,18.07,418.77

31,07:30-07:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,140.3454,29.326,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5538,0,8.832,0,82.502,0,83.296,0,0,0,64.617,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,18.07,418.77

32,07:45:08:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,140.3454,29.326,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5538,0,8.832,0,82.502,0,83.296,0,0,0,64.617,0,0,0,37.8,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,98.34375,16.17,20.0018,18.07,418.77

33,08:00-08:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,140.3454,29.326,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,8.832,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,16.17,20.0018,18.07,418.77

34,08:15-08:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,140.3454,29.326,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,8.832,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,98.34375,16.17,20.0018,18.07,418.77

35,08:30-08:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,140.3454,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,8.832,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,17.64,20.0018,18.07,418.77

36,08:45:09:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,140.3454,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,8.832,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,17.64,20.0018,18.07,418.77

37,09:00:09:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,8.832,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,17.64,20.0018,16.68,418.77

38,09:15-09:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,19.872,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,17.64,20.0018,16.68,418.77

39,09:30-09:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,13.452,42.392196,0,6.5208,0,48.576,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,17.64,20.0018,16.68,418.77

40,09:45-10:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5208,0,48.576,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,17.64,20.0018,16.68,418.77

41,10:00-10:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5208,0,13.248,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,18.228,20.0018,16.68,418.77

42,10:15-10:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,13.248,0,81.34,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,18.228,20.0018,16.68,418.77

43,10:30-10:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.995,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,13.248,0,82.502,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,18.228,20.0018,16.68,418.77

44,10:45-11:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.995,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,13.248,0,82.502,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.704,98.34375,18.228,20.0018,16.68,418.77

45,11:00-11:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,26.34008,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,13.248,0,82.502,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,98.34375,20.58,20.0018,16.68,418.77

46,11:15-11:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,26.34008,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,13.248,0,82.502,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,98.34375,20.58,20.0018,16.68,418.77

47,11:30-11:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,13.248,0,82.502,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,98.34375,20.58,20.0018,16.68,418.77

48,11:45-12:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,18.662,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,13.248,0,82.502,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,38.848,98.34375,20.58,20.0018,16.68,418.77

49,12:00-12:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,15.456,0,83.083,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,20.58,20.0018,16.68,418.77

50,12:15-12:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,15.456,0,83.083,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,20.58,20.0018,16.68,418.77

51,12:30-12:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,13.248,0,83.083,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,20.58,20.0018,16.68,418.77

52,12:45-13:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,13.248,0,83.083,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,20.58,20.0018,16.68,418.77

53,13:00-13:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,14.352,0,83.083,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,20.58,20.0018,16.68,418.77

54,13:15-13:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,116.9545,19.4618,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,0,14.352,0,83.083,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,20.58,20.0018,16.68,418.77

55,13:30-13:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,140.3454,19.4618,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,0,0,14.352,0,83.083,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,19.404,20.0018,16.68,418.77

56,13:45-14:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,140.3454,19.4618,0,51.1407,39.7296,653.1525,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,10.7616,42.392196,0,0,0,14.352,0,83.083,0,83.296,0,0,0,63.531,0,0,0,35.7,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,41.276,98.34375,19.404,20.0018,16.68,418.77

