Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
58,14:15-14:30,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,13.608,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,45,679.493168,1.9245,0,0,53.9325,35.328,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

59,14:30-14:45,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,13.608,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,62,679.493168,1.9245,0,0,53.9325,35.328,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

60,14:45-15:00,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,67,679.493168,1.9245,0,0,53.9325,35.328,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

61,15:00-15:15,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,72,679.493168,1.9245,0,0,53.9325,36.432,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

62,15:15-15:30,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,72,679.493168,1.9245,0,0,53.9325,36.432,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

63,15:30-15:45,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,77,679.493168,1.9245,0,0,53.9325,37.536,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

64,15:45-16:00,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,82,679.493168,1.9245,0,0,53.9325,37.536,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

65,16:00-16:15,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,82,679.493168,1.9245,0,0,53.9325,40.848,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

66,16:15-16:30,26.39091,24.48264,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,87,679.493168,1.9245,0,0,53.9325,40.848,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

67,16:30-16:45,26.39091,24.48264,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,22.728,53.9325,40.848,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

68,16:45-17:00,26.39091,24.48264,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,41.668,53.9325,36.432,0.7686,26.145,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

69,17:00-17:15,26.39091,24.48264,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,3.3325,435.435,16.762,0,0,92,679.493168,1.9245,0,70.078,53.9325,36.432,0.7686,26.145,0,0,14.062,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

70,17:15-17:30,26.39091,24.48264,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,40.824,0.82259,118.125,1.2734,9.136036,43.254,0,13.17004,435.435,25.143,0,0,92,679.493168,16.478852,0,93.5636,53.9325,36.432,0.7686,26.145,0,0,14.062,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

71,17:30-17:45,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,18.272072,43.254,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,113.64,53.9325,36.432,0,56.357,0,0,42.107,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

72,17:45-18:00,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.254,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,116.9545,53.9325,40.848,0,56.357,0,0,42.107,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

73,18:00-18:15,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.254,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,116.9545,53.9325,40.848,0,56.357,0,0,42.107,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

74,18:15-18:30,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.254,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,116.9545,53.9325,40.848,0,56.357,0,0,42.107,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

75,18:30-18:45,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.254,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,116.9545,53.9325,36.432,5.2521,56.357,0,0,42.107,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

76,18:45-19:00,26.39091,24.48264,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,15.852,43.254,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,53.9325,36.432,5.2521,56.357,0,0,42.107,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

77,19:00-19:15,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,40.824,0.82259,118.125,1.2734,7.926,43.254,0,13.17004,435.435,17.748,0,0,92,679.193168,16.478852,0,70.078,53.9325,36.432,6.0207,40.089,0,0,42.107,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

78,19:15-19:30,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,13.17004,435.435,8.381,0,0,92,679.493168,1.9245,0,37.88,53.9325,36.432,6.0207,40.089,0,0,26.07,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

79,19:30-19:45,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,40.824,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,18.94,53.9325,40.848,6.0207,40.089,0,0,13.43,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

80,19:45-20:00,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,40.848,6.0207,40.089,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

81,20:00-20:15,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,40.848,0,40.089,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

82,20:15-20:30,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,40.089,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

83,20:30-20:45,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,40.089,1.1,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

84,20:45-21:00,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,40.089,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

85,21:00-21:15,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,40.848,0,40.089,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

86,21:15-21:30,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,40.848,0,40.089,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

87,21:30-21:45,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,27.216,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,40.848,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

88,21:45-22:00,26.39091,24.2136,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,13.608,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

89,22:00-22:15,26.39091,29.5944,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,13.608,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

90,22:15-22:30,26.39091,29.5944,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,13.608,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

91,22:30-22:45,26.39091,29.5944,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

92,22:45-23:00,26.39091,29.5944,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

93,23:00-23:15,26.39091,29.5944,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

94,23:15-23:30,26.39091,29.5944,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

95,23:30-23:45,26.39091,29.5944,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0558,147.515625,20.73185,0,20.0018,418.77

96,23:45-24:00,26.39091,29.5944,0,61.832812,125.5875,42.392196,15.7294,10.91181,0,0,0.82259,118.125,0,0,43.254,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,26.726,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0558,147.515625,20.73185,0,20.0018,418.77

