Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KUDGI,MAPS,NLCEXP,NLCIIST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCTS2EXP,NNTPP,NTPL,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
6,01:15-01:30,688.715947,0,16.166609,11.315149,0.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,41.96968,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,34.224,5.8926,66.815,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

7,01:30-01:45,688.715947,0,16.166609,11.315149,0.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,41.96968,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,34.224,6.0207,66.815,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

8,01:45-02:00,688.715947,0,16.166609,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,41.96968,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,34.224,6.0207,66.815,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

9,02:00-02:15,688.715947,0,4.090741,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,50.363616,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,14.04936,13.0416,34.224,0,69.72,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

10,02:15-02:30,688.715947,0,4.090741,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,50.363616,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,14.04936,13.0416,34.224,0,69.72,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

11,02:30-02:45,688.715947,0,4.090741,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,50.363616,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,34.224,0,69.72,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

12,02:45-03:00,688.715947,0,4.090741,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,50.363616,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,34.224,0,69.72,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

13,03:00-03:15,688.715947,0,4.090741,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,50.363616,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,40.848,0,69.72,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

14,03:15-03:30,688.715947,11.598717,4.090741,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,50.363616,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,40.848,0,69.72,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

15,03:30-03:45,688.715947,11.598717,4.090741,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,20.145446,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

16,03:45-04:00,688.715947,11.598717,4.090741,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,20.145446,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

17,04:00-04:15,688.715947,11.598717,16.166609,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,20.145446,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.361,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

18,04:15-04:30,688.715947,11.598717,16.166609,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0.86244,97.055943,39.450269,0.758012,0,22.286372,21.824234,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

19,04:30-04:45,688.715947,11.598717,16.166609,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,1.724881,97.055943,39.450269,0.758012,0,44.572744,21.824234,14.342636,0,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

20,04:45-05:00,688.715947,11.598717,16.166609,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,1.724881,97.055943,39.450269,0.758012,0,44.572744,21.824234,14.342636,0,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

21,05:00-05:15,688.715947,11.598717,16.166609,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,1.724881,97.055943,39.450269,0.758012,0,44.572744,21.824234,14.342636,0,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,13.0416,40.848,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

22,05:15-05:30,688.715947,11.598717,16.166609,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,3.187949,97.055943,39.450269,0.758012,2.318701,82.571008,21.824234,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,13.0416,40.848,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

23,05:30-05:45,688.715947,23.197435,32.333219,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,4.250599,97.055943,39.450269,0.758012,2.318701,110.094678,25.181808,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

24,05:45-06:00,688.715947,23.197435,32.333219,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,4.250599,97.055943,39.450269,0.758012,4.637402,110.094678,25.181808,43.027907,0,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,6.5208,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

25,06:00-06:15,688.715947,23.197435,32.333219,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,5.313248,97.055943,39.450269,0.758012,6.956102,137.618347,25.181808,43.027907,10.884034,5.442479,130.580717,149.98895,5.493709,50.95079,42.14808,6.5208,34.224,6.405,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

26,06:15-06:30,688.715947,23.197435,32.333219,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,19.597823,3.814368,5.313248,97.055943,39.450269,0.758012,9.274803,137.618347,25.181808,57.370543,21.768069,5.442479,130.580717,149.98895,5.493709,50.95079,42.14808,6.5208,34.224,6.405,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

27,06:30-06:45,688.715947,34.831253,48.499828,11.315149,0.094586,28.763046,27.638981,44.906625,19.980412,674.817829,62.192497,29.396734,18.308964,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,25.181808,57.370543,32.652103,5.442479,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,34.224,6.405,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

28,06:45-07:00,688.715947,34.831253,48.499828,11.315149,0.094586,28.763046,27.638981,44.906625,19.980412,674.817829,62.192497,29.396734,18.308964,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,25.181808,57.370543,43.536137,5.442479,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,34.224,6.405,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

29,07:00-07:15,688.715947,34.831253,48.499828,11.315149,0.094586,28.763046,27.638981,44.906625,19.980412,674.817829,62.192497,29.396734,18.308964,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,25.181808,57.370543,43.536137,5.442479,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

30,07:15-07:30,688.715947,34.831253,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.980412,674.817829,62.192497,29.396734,18.308964,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,25.181808,57.370543,43.536137,5.442479,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

31,07:30-07:45,688.715947,34.831253,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,19.597823,3.814368,5.313248,97.055943,39.450269,0.758012,6.956102,137.618347,28.539382,57.370543,32.652103,5.442479,130.580717,149.98895,8.240563,50.95079,42.14808,6.5208,40.848,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

32,07:45:08:00,688.715947,34.831253,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,19.597823,3.814368,4.250599,97.055943,19.725135,0.758012,6.956102,110.094678,28.539382,57.370543,32.652103,5.442479,130.580717,149.98895,8.240563,50.95079,42.14808,6.5208,40.848,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

33,08:00-08:15,688.715947,23.197435,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,19.597823,3.814368,3.187949,97.055943,19.725135,0.758012,4.637402,82.571008,28.539382,57.370543,21.768069,5.442479,130.580717,149.98895,8.240563,50.95079,42.14808,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

34,08:15-08:30,688.715947,23.197435,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,19.597823,3.814368,2.756729,97.055943,19.725135,0.758012,4.637402,71.316391,28.539382,57.370543,10.884034,5.442479,130.580717,149.98895,8.240563,50.95079,42.14808,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

35,08:30-08:45,688.715947,34.831253,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,19.597823,3.814368,1.724881,97.055943,19.725135,0.758012,4.637402,44.572744,28.539382,57.370543,0,5.442479,130.580717,149.98895,5.493709,50.95079,42.14808,6.5208,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

36,08:45:09:00,688.715947,34.831253,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,19.597823,3.814368,1.06265,97.055943,19.725135,0.758012,4.637402,27.523669,28.539382,43.027907,0,5.442479,130.580717,149.98895,5.493709,50.95079,42.14808,6.5208,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

37,09:00:09:15,688.715947,34.831253,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0.86244,97.055943,19.725135,0.758012,2.318701,22.286372,28.539382,43.027907,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,6.5208,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

38,09:15-09:30,688.715947,34.831253,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,28.539382,43.027907,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,6.5208,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

39,09:30-09:45,688.715947,34.831253,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,28.539382,43.027907,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

40,09:45-10:00,688.715947,34.831253,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,28.539382,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,34.224,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

41,10:00-10:15,688.715947,11.598717,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,14.342636,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,40.848,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

42,10:15-10:30,688.715947,11.598717,48.499828,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,14.342636,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,40.848,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

43,10:30-10:45,688.715947,11.598717,32.333219,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

44,10:45-11:00,688.715947,11.598717,32.333219,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

45,11:00-11:15,688.715947,11.598717,48.499828,11.315149,3.094586,23.969205,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

46,11:15-11:30,688.715947,11.598717,32.333219,11.315149,3.094586,23.969205,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,14.04936,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

47,11:30-11:45,688.715947,11.598717,32.333219,11.315149,3.094586,23.969205,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,13.43,13.0416,4.968,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

48,11:45-12:00,688.715947,11.598717,16.166609,11.315149,3.094586,23.969205,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,13.43,13.0416,4.968,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

49,12:00-12:15,688.715947,0,0,11.315149,3.094586,16.778443,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

50,12:15-12:30,688.715947,0,0,11.315149,3.094586,16.778443,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

51,12:30-12:45,688.715947,0,0,11.315149,3.094586,17.577417,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,40.848,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

