Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
22,05:15-05:30,67.990882,130.580717,124.384996,36.617928,6.745516,97.055943,22.630299,3.094586,1.126189,16.733075,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,77.273,0,3.0744,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

23,05:30-05:45,67.990882,130.580717,124.384996,22.886205,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,3.0744,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

24,05:45-06:00,67.990882,130.580717,124.384996,22.886205,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,3.0744,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

25,06:00-06:15,67.990882,130.580717,124.384996,22.886205,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

26,06:15-06:30,67.990882,130.580717,124.384996,22.886205,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

27,06:30-06:45,67.990882,130.580717,124.384996,39.193389,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

28,06:45-07:00,67.990882,130.580717,124.384996,39.193389,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

29,07:00-07:15,67.990882,130.580717,124.384996,39.193389,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,3.0744,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

30,07:15-07:30,67.990882,130.580717,124.384996,39.193389,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,3.0744,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

31,07:30-07:45,67.990882,130.580717,124.384996,39.193389,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,1.7934,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

32,07:45:08:00,67.990882,130.580717,124.384996,39.193389,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,11.100229,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,1.7934,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

33,08:00-08:15,67.990882,130.580717,124.384996,18.308964,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,6.184413,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,1.7934,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

34,08:15-08:30,67.990882,130.580717,124.384996,18.308964,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,6.184413,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,1.7934,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

35,08:30-08:45,67.990882,130.580717,124.384996,18.308964,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,20.750636,76.692,0,10.1199,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

36,08:45:09:00,67.990882,130.580717,124.384996,18.308964,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,9.798912,76.692,0,10.1199,38.64,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

37,09:00:09:15,67.990882,130.580717,124.384996,18.308964,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,9.798912,76.692,0,10.1199,38.64,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

38,09:15-09:30,67.990882,130.580717,124.384996,18.308964,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,9.798912,76.692,0,1.1529,38.64,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

39,09:30-09:45,67.990882,130.580717,124.384996,18.308964,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,9.798912,77.273,0,1.1529,33.672,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

40,09:45-10:00,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,9.798912,77.273,0,1.1529,33.672,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

41,10:00-10:15,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,6.323729,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,0,77.273,0,1.1529,38.64,28.09872,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

42,10:15-10:30,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,4.637402,34.831253,32.652103,48.849727,5.560434,32.333219,482.443799,0,77.273,0,1.1529,38.64,28.09872,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

43,10:30-10:45,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,4.356347,34.831253,32.576563,48.849727,5.560434,32.333219,482.443799,0,77.273,0,1.1529,38.64,28.09872,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

44,10:45-11:00,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,2.318701,34.831253,31.47494,48.849727,5.560434,32.333219,482.443799,0,77.273,0,1.1529,33.672,28.09872,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

45,11:00-11:15,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,2.318701,34.831253,32.576563,48.849727,5.560434,32.333219,482.443799,0,51.128,0,1.1529,33.672,28.09872,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

46,11:15-11:30,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,2.318701,34.831253,32.576563,48.849727,5.560434,32.333219,482.443799,0,51.128,0,1.1529,33.672,28.09872,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

47,11:30-11:45,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,2.318701,34.831253,32.576563,48.849727,5.560434,32.333219,482.443799,0,51.128,0,1.1529,38.64,28.09872,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

48,11:45-12:00,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,2.318701,34.831253,32.576563,48.849727,5.560434,32.333219,482.443799,0,65.072,0,1.1529,38.64,28.09872,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

49,12:00-12:15,67.990882,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,1.126189,0,35.154834,27.638981,149.98895,5.534073,22.453313,0,688.715947,179.962454,59.175403,2.318701,34.831253,32.576563,48.849727,5.560434,32.333219,482.443799,0,80.178,0,4.4835,38.64,28.09872,13.0416,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.44109,0,20.0018,418.77

