Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,SIMHST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
14,03:15-03:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,0,13.1076,37.536,1.5372,66.815,0,0,83.849666,0,0,0,36.840282,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

15,03:30-03:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,0,13.1076,37.536,1.5372,66.815,0,0,83.849666,0,0,0,36.840282,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

16,03:45-04:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,0,13.1076,37.536,1.5372,66.815,0,0,83.849666,0,0,0,36.840282,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

17,04:00-04:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,0,0,142.003256,0.677632,119.5917,1.44175,0,13.1076,37.536,1.5372,66.815,0,0,83.849666,0,0,0,37.956654,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

18,04:15-04:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,17.515916,0,0,142.003256,0.677632,119.5917,1.44175,0,13.1076,37.536,1.5372,66.815,0,0,83.849666,0,0,0,37.956654,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

19,04:30-04:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,0.220829,0,142.003256,0.677632,119.5917,1.44175,14.04936,13.1076,37.536,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

20,04:45-05:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,0.60728,3.34799,142.003256,0.677632,119.5917,1.44175,28.09872,13.1076,37.536,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

21,05:00-05:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,0.60728,9.37437,142.003256,0.677632,119.5917,1.44175,28.09872,13.1076,37.536,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

22,05:15-05:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,0.828109,52.362552,142.003256,0.677632,119.5917,1.44175,28.09872,13.1076,37.536,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

23,05:30-05:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.21456,52.362552,142.003256,0.677632,119.5917,1.44175,28.09872,13.1076,37.536,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

24,05:45-06:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.21456,52.362552,142.003256,0.677632,119.5917,1.44175,28.09872,13.1076,37.536,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

25,06:00-06:15,41.864567,688.249014,30.573593,16.646349,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.21456,52.362552,142.003256,0.677632,119.5917,1.44175,23.7,13.1076,37.536,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

26,06:15-06:30,41.864567,688.249014,30.573593,16.646349,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.21456,52.362552,142.003256,0.677632,119.5917,1.44175,23.7,13.1076,37.536,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

27,06:30-06:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.82184,52.362552,142.003256,0.677632,119.5917,1.44175,42.14808,13.1076,37.536,0.5124,67.396,0,0,83.849666,0,0,0,37.956654,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

28,06:45-07:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.82184,6.695978,142.003256,0.677632,119.5917,1.44175,42.14808,13.1076,37.536,0.5124,67.396,0,0,83.849666,0,0,0,37.956654,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

29,07:00-07:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.82184,3.34799,142.003256,0.677632,119.5917,1.44175,42.14808,13.1076,37.536,0.5124,67.396,0,0,83.849666,0,0,0,37.956654,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

30,07:15-07:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.82184,0,142.003256,1.113252,119.5917,1.44175,42.14808,13.1076,37.536,0.5124,67.396,0,0,83.849666,0,0,0,37.956654,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

31,07:30-07:45,41.864567,688.249014,27.059833,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.82184,0,142.003256,1.113252,119.5917,1.44175,42.14808,19.6614,39.744,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

32,07:45:08:00,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,0,1.21456,0,142.003256,1.113252,119.5917,1.44175,42.14808,19.6614,39.744,0.5124,84.9422,0,0,83.849666,0,0,0,37.956654,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,38.241,348.975

33,08:00-08:15,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,1.21456,0,142.003256,1.113252,119.5917,1.44175,42.14808,19.6614,37.536,1.281,84.9422,0,0,82.685088,0,0,0,36.840282,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

34,08:15-08:30,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,97.893164,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,1.018268,0,142.003256,1.113252,119.5917,1.44175,42.14808,19.6614,37.536,1.281,84.9422,0,0,82.685088,0,0,0,36.840282,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

35,08:30-08:45,41.864567,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,61.530015,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0.60728,0,142.003256,0.697798,119.5917,1.44175,42.14808,19.6614,37.536,1.281,80.178,0,0,82.685088,0,0,0,36.840282,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

36,08:45:09:00,41.864567,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,48.946582,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0.60728,0,142.003256,0.556626,119.5917,1.44175,42.14808,19.6614,37.536,1.281,80.178,0,0,82.685088,0,0,0,36.840282,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

37,09:00:09:15,41.864567,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,24.473291,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,142.003256,0.278312,119.5917,1.44175,28.09872,13.1076,37.536,1.281,80.178,0,0,82.685088,0,0,0,36.840282,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

38,09:15-09:30,41.864567,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,21.302662,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,142.003256,0.242012,119.5917,1.44175,14.04936,6.5538,39.744,1.281,80.178,0,0,82.685088,0,0,0,36.840282,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

39,09:30-09:45,41.864567,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,142.003256,0.225878,119.5917,1.44175,0,6.5538,39.744,1.281,79.3646,0,0,82.685088,0,0,0,36.840282,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

40,09:45-10:00,41.864567,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,142.003256,0.225878,119.5917,1.44175,0,6.5538,37.536,1.281,79.3646,0,0,82.685088,0,0,0,36.840282,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

41,10:00-10:15,27.909711,688.249014,20.361854,0,34.438056,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,142.003256,0.225878,119.5917,1.44175,0,6.5538,37.536,0.5124,81.921,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

42,10:15-10:30,27.909711,688.249014,20.361854,0,34.438056,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,142.003256,0.225878,119.5917,1.44175,0,6.5538,37.536,0.5124,81.921,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,39.455,348.975

43,10:30-10:45,27.909711,688.249014,20.361854,0,34.438056,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,142.003256,0.225878,119.5917,1.44175,0,6.5538,37.536,0.5124,81.921,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

44,10:45-11:00,27.909711,688.249014,20.361854,0,34.438056,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,142.003256,0.225878,119.5917,1.44175,0,6.5538,37.536,0.5124,81.921,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

45,11:00-11:15,27.909711,688.249014,20.361854,0,34.438056,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,142.003256,0.225878,119.5917,1.44175,0,6.5538,37.536,0.5124,79.3646,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

46,11:15-11:30,27.909711,688.249014,20.361854,0,34.438056,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,142.003256,0.225878,119.5917,1.44175,0,6.5538,37.536,0.5124,79.3646,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

47,11:30-11:45,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,132.256061,0.225878,119.5917,1.44175,0,6.5538,37.536,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

48,11:45-12:00,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,19.81643,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,132.256061,0.225878,119.5917,1.44175,0,6.5538,37.536,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

49,12:00-12:15,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,39.63286,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,132.256061,0.451754,119.5917,1.44175,0,6.5538,39.744,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

50,12:15-12:30,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,39.63286,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,132.256061,0.451754,119.5917,1.44175,0,6.5538,39.744,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

