Block,Time,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR3,UNCHAHAR2,URI2,UNCHAHAR4,UNCHAHAR1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,PARBATI3,KOLDAM,SINGRAULI,RAMPUR,RIHAND2,TANDA2,NJPC,RIHAND1,SEWA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
6,01:15-01:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,59.3595,67.536,0,0,139.3125,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,85.988,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,2.172,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,21.168,10.0009,14.253199,418.77

7,01:30-01:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,98.9325,67.536,0,0,139.3125,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,85.988,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,418.77

8,01:45-02:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,105.528,67.536,0,0,139.3125,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,35.328,12.0414,85.988,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,418.77

9,02:00-02:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,112.1235,67.536,0,0,139.3125,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,35.328,12.0414,85.988,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,418.77

10,02:15-02:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,112.1235,67.536,0,0,139.3125,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,85.988,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,418.77

11,02:30-02:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,112.1235,67.536,0,0,139.3125,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,85.988,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,418.77

12,02:45-03:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,112.1235,67.536,0,0,139.3125,0,118.125,0,153.6034,92,10.55736,42.66,13.0416,33.12,12.0414,85.988,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,418.77

13,03:00-03:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,105.528,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,19.5624,33.12,6.405,83.664,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,418.77

14,03:15-03:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,105.528,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,19.5624,33.12,5.124,83.664,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,418.77

15,03:30-03:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,19.5624,33.12,5.124,83.664,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

16,03:45-04:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,19.5624,33.12,5.124,83.664,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

17,04:00-04:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,19.5624,33.12,10.8885,83.664,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

18,04:15-04:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,19.5624,33.12,10.8885,83.664,0,0,5.25,0,36.75,0,0,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

19,04:30-04:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,19.5624,35.328,11.529,83.664,0,0,5.25,0,36.75,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

20,04:45-05:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,3.8657,42.66,19.5624,35.328,11.529,83.664,0,0,5.25,0,36.75,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

21,05:00-05:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,11.529,83.664,0,0,5.25,0,36.75,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

22,05:15-05:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,16.350412,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,11.529,83.664,0,0,5.25,0,36.75,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

23,05:30-05:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,12.0414,83.664,0,0,5.25,0,36.75,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

24,05:45-06:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,12.0414,83.664,0,0,5.25,0,36.75,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

25,06:00-06:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

26,06:15-06:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,16.350412,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,53.13,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

27,06:30-06:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,16.350412,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,53.13,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

28,06:45-07:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,3.819,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,56.25,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,10.0009,14.253199,417.375

29,07:00-07:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,6.405,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,56.25,0,0,0,0,0,0,0,0,0,0,29.136,147.515625,24.99,10.0009,14.253199,417.375

30,07:15-07:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,5.124,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,59.38,0,0,0,0,0,0,0,0,0,0,29.136,147.515625,24.99,10.0009,14.253199,417.375

31,07:30-07:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,5.124,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,59.38,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,24.99,10.0009,14.253199,418.77

32,07:45:08:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,24.99,10.0009,14.253199,418.77

33,08:00-08:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,35.328,13.1943,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,24.99,10.0009,14.253199,418.77

34,08:15-08:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.1285,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,19.5624,35.328,13.1943,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,65.63,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,24.99,10.0009,14.253199,418.77

35,08:30-08:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,13.1943,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,65.63,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

36,08:45:09:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,13.1943,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,68.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

37,09:00:09:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.91824,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,13.1943,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,68.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

38,09:15-09:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.91824,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,13.1943,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,71.88,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

39,09:30-09:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.91824,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,71.88,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

40,09:45-10:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.91824,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,6.5208,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

41,10:00-10:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,19.985,0,52.029,38.7684,653.1525,35.496,0.93737,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,8.3265,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,81.25,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

42,10:15-10:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,19.985,0,52.029,38.7684,653.1525,35.496,0.93737,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,8.3265,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

43,10:30-10:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,19.985,0,52.029,38.7684,653.1525,35.496,0.93737,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

44,10:45-11:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,32.41932,0,19.985,0,52.029,38.7684,653.1525,35.496,0.93737,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,13.0416,35.328,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

45,11:00-11:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.93737,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,13.0416,35.328,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

46,11:15-11:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.93737,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

47,11:30-11:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,0,42.66,13.0416,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

48,11:45-12:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,3.999,42.66,13.0416,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,82.2,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,26.46,10.0009,14.253199,418.77

49,12:00-12:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,13.0416,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,65.76,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,10.0009,14.253199,418.77

50,12:15-12:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,13.0416,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,65.76,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,10.0009,14.253199,418.77

51,12:30-12:45,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,105.528,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,13.0416,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,65.76,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,10.0009,14.253199,418.77

52,12:45-13:00,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,21.196098,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,105.528,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,13.0416,33.12,12.0414,83.664,0,0,9.45,0,31.5,0,65.76,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,10.0009,14.253199,418.77

53,13:00-13:15,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,25.1775,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,105.528,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,13.0416,33.12,13.1943,83.664,0,0,9.45,0,31.5,0,65.76,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,10.0009,14.253199,418.77

54,13:15-13:30,36.5917,49.436556,686.779957,29.062808,39.51012,26.39091,28.5345,31.6122,0,19.985,0,52.029,38.7684,653.1525,35.496,0.9565,105.528,67.536,0,0,139.3125,0,118.125,0,153.6034,92,5.27868,42.66,13.0416,33.12,13.1943,83.664,0,0,9.45,0,31.5,0,65.76,0,0,0,62.988,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,10.0009,14.253199,418.77

