Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
6,01:15-01:30,0.99476,11.7852,0,20.556,42.392196,26.39091,47.472,32.82288,92,123.665625,84.9422,10.55736,17.892,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,30.552,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.215,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,31.564,416.25

7,01:30-01:45,0.99476,11.1447,0,20.556,42.392196,26.39091,47.472,32.82288,92,123.665625,84.9422,10.55736,17.829,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,30.552,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.215,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,31.564,416.25

8,01:45-02:00,0.99476,11.1447,0,20.556,42.392196,26.39091,51.888,32.82288,92,123.665625,84.9422,10.55736,17.829,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,30.552,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.215,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,31.564,416.25

9,02:00-02:15,0.99476,11.1447,0,20.556,42.392196,26.39091,51.888,32.82288,92,123.665625,84.9422,10.55736,17.829,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,30.552,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,31.564,416.25

10,02:15-02:30,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,32.82288,92,123.665625,84.9422,10.55736,17.829,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,30.552,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,31.564,416.25

11,02:30-02:45,0.99476,11.1447,0,20.556,42.392196,26.39091,47.472,32.82288,92,123.665625,84.9422,10.55736,17.829,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,31.564,416.25

12,02:45-03:00,0.99476,11.1447,0,20.556,42.392196,26.39091,47.472,32.82288,92,123.665625,84.9422,10.55736,8.505,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,31.564,416.25

13,03:00-03:15,0.99476,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,10.55736,8.505,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,31.564,416.25

14,03:15-03:30,0.99476,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,8.505,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,31.564,416.25

15,03:30-03:45,0.99476,10.5042,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,5.27868,8.505,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,31.564,416.25

16,03:45-04:00,0.99476,10.5042,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,5.27868,8.505,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

17,04:00-04:15,0.99476,10.5042,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

18,04:15-04:30,0.99476,11.1447,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

19,04:30-04:45,0.99476,4.4835,0,20.556,42.392196,23.477,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

20,04:45-05:00,0.99476,4.4835,0,20.556,42.392196,19.334,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.624,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

21,05:00-05:15,0.99476,5.7645,0,19.414,42.392196,19.334,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,22.914,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

22,05:15-05:30,0.99476,10.5042,0,19.414,42.392196,19.334,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,49.051236,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

23,05:30-05:45,0.99476,10.5042,0,19.414,42.392196,19.334,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,49.051236,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

24,05:45-06:00,0.99476,11.1447,0,19.414,42.392196,19.334,47.472,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,49.051236,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

25,06:00-06:15,0.99476,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,49.051236,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

26,06:15-06:30,0.99476,10.5042,0,19.414,42.392196,19.334,51.888,32.2848,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,49.051236,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

27,06:30-06:45,0.99476,10.5042,0,19.414,42.392196,19.334,51.888,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,49.051236,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

28,06:45-07:00,0.99476,10.5042,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

29,07:00-07:15,0.99476,10.5042,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

30,07:15-07:30,0.99476,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.048,147.515625,31.564,416.25

31,07:30-07:45,0.99476,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,416.25

32,07:45:08:00,0.99476,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,416.25

33,08:00-08:15,0.99476,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,28.518,147.515625,31.564,416.25

34,08:15-08:30,0.99476,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,28.518,147.515625,31.564,416.25

35,08:30-08:45,0.99476,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,28.518,147.515625,31.564,393.75

36,08:45:09:00,0.99476,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,28.518,147.515625,31.564,371.25

37,09:00:09:15,0.99476,5.8926,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.342,147.515625,31.564,345.375

38,09:15-09:30,0.99476,4.6116,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.342,147.515625,31.564,345.375

39,09:30-09:45,0.99476,4.6116,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,345.375

40,09:45-10:00,0.99476,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,345.375

41,10:00-10:15,1.01389,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,345.375

42,10:15-10:30,1.01389,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,345.375

43,10:30-10:45,1.01389,11.2728,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,345.375

44,10:45-11:00,1.01389,11.2728,0,19.414,42.392196,19.334,51.888,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,345.375

45,11:00-11:15,1.01389,11.2728,0,19.414,42.392196,19.334,51.888,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,345.375

46,11:15-11:30,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,27.048,147.515625,31.564,345.375

47,11:30-11:45,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,26.46,147.515625,31.564,345.375

48,11:45-12:00,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,26.46,147.515625,31.564,345.375

49,12:00-12:15,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,26.46,147.515625,31.564,345.375

50,12:15-12:30,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,26.46,147.515625,31.564,345.375

51,12:30-12:45,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,26.46,147.515625,31.564,345.375

52,12:45-13:00,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.5565,26.46,147.515625,31.564,345.375

53,13:00-13:15,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,26.46,147.515625,31.564,345.375

54,13:15-13:30,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,26.46,147.515625,31.564,345.375

