Block,Time,UNCHAHAR1,SINGRAULI,TANDA2,SEWA2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,UNCHAHAR2,CHAMERA3,NJPC,KOLDAM,RIHAND2,DULHASTI,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DADRT2,DHAULIGNGA,KOTESHWR,RAPPC,RIHAND3,JHAJJAR,TANAKPUR,URI,RAPPB,BSIUL,SALAL,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
7,01:30-01:45,19.985,139.3125,0,15.804048,0,31.897383,26.39091,57.96,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,23.2696,50.76,123.665625,653.1525,12.5538,47.472,0,0,85.407,42.66,0,60.273,0,0,0,83.296,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,98.34375,30.35,337.5

8,01:45-02:00,19.985,139.3125,0,15.804048,0,31.897383,26.39091,57.96,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,23.2696,50.76,123.665625,653.1525,12.5538,51.888,0,0,85.407,42.66,0,60.273,0,0,0,83.296,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,98.34375,30.35,337.5

9,02:00-02:15,19.985,139.3125,0,15.804048,0,31.897383,26.39091,57.96,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,23.2696,50.76,123.665625,653.1525,12.5538,51.888,0,0,85.407,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,98.34375,30.35,339.75

10,02:15-02:30,19.985,139.3125,0,15.804048,0,31.897383,26.39091,57.96,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,23.2696,50.76,123.665625,653.1525,12.5538,47.472,0,0,85.407,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,98.34375,30.35,339.75

11,02:30-02:45,19.985,139.3125,0,15.804048,0,31.897383,26.39091,57.96,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,23.2696,50.76,123.665625,653.1525,12.5538,47.472,0,0,85.407,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,339.75

12,02:45-03:00,19.985,139.3125,0,15.804048,0,31.897383,26.39091,57.96,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,23.2696,50.76,123.665625,653.1525,12.5538,47.472,0,0,85.407,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,339.75

13,03:00-03:15,19.985,139.3125,0,15.804048,0,32.41932,26.39091,57.96,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,23.2696,50.76,123.665625,653.1525,12.5538,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,339.75

14,03:15-03:30,19.985,139.3125,0,15.804048,0,32.41932,26.39091,57.96,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,23.2696,50.76,123.665625,653.1525,12.5538,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,339.75

15,03:30-03:45,19.985,139.3125,0,15.804048,0,32.41932,26.39091,43.47,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,23.2696,50.76,123.665625,653.1525,12.5538,51.888,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,339.75

16,03:45-04:00,19.985,139.3125,0,15.804048,0,32.41932,26.39091,28.98,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,16.762,50.76,123.665625,653.1525,11.7852,51.888,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,339.75

17,04:00-04:15,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,342

18,04:15-04:30,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,342

19,04:30-04:45,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,342

20,04:45-05:00,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,342

21,05:00-05:15,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,342

22,05:15-05:30,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,342

23,05:30-05:45,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,365.625

24,05:45-06:00,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,42,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,371.25

25,06:00-06:15,19.985,139.3125,0,15.804048,0,32.41932,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,376.875

26,06:15-06:30,19.985,139.3125,0,15.804048,0,32.41932,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,51.888,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,382.5

27,06:30-06:45,19.985,139.3125,0,15.804048,0,32.41932,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,51.888,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,27.93,98.34375,29.136,388.125

28,06:45-07:00,19.985,139.3125,0,15.804048,0,32.41932,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,27.93,98.34375,29.136,393.75

29,07:00-07:15,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,27.93,98.34375,29.136,405

30,07:15-07:30,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,27.93,98.34375,29.136,410.625

31,07:30-07:45,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,27.93,98.34375,29.136,410.625

32,07:45:08:00,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,27.93,98.34375,29.136,410.625

33,08:00-08:15,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,410.625

34,08:15-08:30,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,410.625

35,08:30-08:45,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,410.625

36,08:45:09:00,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,410.625

37,09:00:09:15,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,416.25

38,09:15-09:30,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,416.25

39,09:30-09:45,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

40,09:45-10:00,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

41,10:00-10:15,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

42,10:15-10:30,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,78.912,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

43,10:30-10:45,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

44,10:45-11:00,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,51.888,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

45,11:00-11:15,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,51.888,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

46,11:15-11:30,19.985,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

47,11:30-11:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

48,11:45-12:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

49,12:00-12:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

50,12:15-12:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

51,12:30-12:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

52,12:45-13:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,11.7852,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,12.788,27.93,98.34375,29.136,418.77

53,13:00-13:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,10.5042,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.622,27.93,98.34375,29.136,418.77

54,13:15-13:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,10.5042,47.472,0,0,84.245,42.66,0,60.273,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,98.34375,29.136,418.77

55,13:30-13:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,10.5042,47.472,0,0,84.245,42.66,0,58.101,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,98.34375,29.136,418.77

56,13:45-14:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0.65042,42.392196,29.41554,152.9405,0,118.125,16.4224,0,38.8752,92,0,0,0,686.779957,36.5917,7.888,50.76,123.665625,653.1525,10.5042,47.472,0,0,84.245,42.66,0,58.101,0,0,0,72.336,0,6.576,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,98.34375,29.136,418.77

