Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,VALLURNTECL,NLCIIST1,RSTPSU1TO6,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
8,01:45-02:00,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,21.331529,0.814833,26.717787,9.93429,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,51.888,10.8885,79.3646,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,414

9,02:00-02:15,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,10.8885,79.3646,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,414

10,02:15-02:30,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,10.8885,79.3646,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,414

11,02:30-02:45,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,11.529,79.3646,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

12,02:45-03:00,41.864567,688.249014,30.573593,38.375382,34.579194,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,11.529,79.3646,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

13,03:00-03:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,11.529,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

14,03:15-03:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,11.529,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

15,03:30-03:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,11.529,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

16,03:45-04:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,11.529,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

17,04:00-04:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,51.888,11.529,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

18,04:15-04:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,51.888,11.529,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

19,04:30-04:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

20,04:45-05:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

21,05:00-05:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,14.731152,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

22,05:15-05:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

23,05:30-05:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,11.529,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

24,05:45-06:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,11.529,80.178,0,0,20.380127,0,63.469539,0,37.956654,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

25,06:00-06:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,8.3265,80.178,0,0,74.533037,0,9.31663,0,41.305773,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

26,06:15-06:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,8.3265,80.178,0,0,74.533037,0,9.31663,0,41.305773,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

27,06:30-06:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,8.3265,80.178,0,0,74.533037,0,9.31663,0,41.305773,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

28,06:45-07:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,51.888,8.3265,80.178,0,0,74.533037,0,9.31663,0,41.305773,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

29,07:00-07:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,51.888,10.8885,80.178,0,0,74.533037,0,9.31663,0,41.305773,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

30,07:15-07:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,10.8885,80.178,0,0,74.533037,0,9.31663,0,41.305773,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

31,07:30-07:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,10.8885,79.3646,0,0,74.533037,0,9.31663,0,41.305773,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

32,07:45:08:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,10.8885,79.3646,0,0,74.533037,0,9.31663,0,41.305773,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

33,08:00-08:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,8.3265,79.3646,0,0,62.88725,0,20.962417,0,40.1894,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

34,08:15-08:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,8.3265,79.3646,0,0,62.88725,0,20.962417,0,40.1894,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,411.75

35,08:30-08:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,4.4835,79.3646,0,0,62.88725,0,20.962417,0,31.258422,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,42.49,408.375

36,08:45:09:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,4.4835,79.3646,0,0,62.88725,0,20.962417,0,31.258422,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,42.49,408.375

37,09:00:09:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,2.562,77.854,0,0,62.88725,0,20.962417,0,31.258422,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,42.49,408.375

38,09:15-09:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,2.562,77.854,0,0,62.88725,0,20.962417,0,31.258422,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,42.49,408.375

39,09:30-09:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,2.562,77.854,0,0,62.88725,0,20.962417,0,31.258422,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,16.17,147.515625,42.49,408.375

40,09:45-10:00,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,2.562,77.854,0,0,62.88725,0,20.962417,0,31.258422,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,16.17,147.515625,42.49,408.375

41,10:00-10:15,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,2.562,77.854,0,0,62.88725,0,20.962417,0,30.14205,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,16.17,147.515625,42.49,408.375

42,10:15-10:30,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,2.562,77.854,0,0,62.88725,0,20.962417,0,30.14205,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,16.17,147.515625,42.49,408.375

43,10:30-10:45,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,5.7645,77.854,0,0,62.88725,0,20.962417,0,30.14205,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,16.17,147.515625,44.311,408.375

44,10:45-11:00,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,17.504714,1.088558,51.987209,125.295291,35.301309,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,51.888,5.7645,77.854,0,0,62.88725,0,20.962417,0,30.14205,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,16.17,147.515625,44.311,408.375

45,11:00-11:15,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,51.888,5.7645,78.435,0,0,62.88725,0,20.962417,0,30.14205,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,16.17,147.515625,44.311,408.375

46,11:15-11:30,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,5.7645,78.435,0,0,62.88725,0,20.962417,0,30.14205,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,16.17,147.515625,44.311,408.375

47,11:30-11:45,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,78.435,0,0,62.88725,0,20.962417,0,30.14205,0,8.930977,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,16.17,147.515625,44.311,408.375

