Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,SIMHST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
10,02:15-02:30,41.864567,688.249014,30.573593,28.781536,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,122.366456,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.343241,3.34799,133.785032,1.391564,119.5917,1.44175,42.14808,13.1076,46.368,4.0992,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

11,02:30-02:45,41.864567,688.249014,30.573593,28.714951,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,122.366456,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,1.82184,3.34799,133.785032,1.391564,119.5917,1.44175,42.14808,13.1076,46.368,4.0992,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

12,02:45-03:00,41.864567,688.249014,30.573593,28.714951,34.579194,43.050737,20.755001,0.814833,26.717787,16.588865,122.366456,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,1.82184,3.34799,133.785032,1.391564,119.5917,1.44175,42.14808,13.1076,46.368,4.0992,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

13,03:00-03:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,122.366456,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,1.82184,3.34799,133.785032,1.391564,119.5917,1.44175,42.14808,19.6614,48.576,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

14,03:15-03:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,1.82184,3.34799,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,48.576,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

15,03:30-03:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,20.749624,1.82184,3.34799,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

16,03:45-04:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,17.246441,1.82184,3.34799,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

17,04:00-04:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,8.62322,1.82184,14.731152,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

18,04:15-04:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,8.62322,1.82184,14.731152,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

19,04:30-04:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,14.731152,134.549518,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

20,04:45-05:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,8.035174,134.549518,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

21,05:00-05:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,10.713565,134.549518,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

22,05:15-05:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,52.362552,134.549518,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

23,05:30-05:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,68.802518,134.549518,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

24,05:45-06:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,68.802518,134.549518,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,6.405,83.083,0,0,83.849666,0,0,0,41.305771,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

25,06:00-06:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,68.802518,134.549518,1.645676,119.5917,1.44175,35.55,13.1076,48.576,6.405,83.083,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.4005,418.77

26,06:15-06:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,68.802518,134.549518,1.645676,119.5917,1.44175,35.55,13.1076,48.576,6.405,83.083,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.4005,418.77

27,06:30-06:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,52.362552,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,6.405,83.083,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.4005,418.77

28,06:45-07:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,6.695978,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,6.405,83.083,0,0,83.849666,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.4005,418.77

29,07:00-07:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,3.34799,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,3.2025,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.4005,418.77

30,07:15-07:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,3.34799,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,3.2025,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.4005,418.77

31,07:30-07:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,11.08163,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.82184,16.070349,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,6.405,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.4005,418.77

32,07:45:08:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,1.202291,16.070349,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,6.405,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.4005,418.77

33,08:00-08:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,1.21456,16.070349,129.962603,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,3.2025,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,43.4005,418.77

34,08:15-08:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,1.21456,16.070349,126.140174,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,3.2025,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,43.4005,418.77

35,08:30-08:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0.60728,16.070349,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,3.2025,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,43.4005,418.77

36,08:45:09:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0,16.070349,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,3.2025,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,43.4005,418.77

37,09:00:09:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0,16.070349,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,3.2025,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,43.4005,418.77

38,09:15-09:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0,16.070349,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,3.2025,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,43.4005,418.77

39,09:30-09:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0,16.070349,134.549518,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

40,09:45-10:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0,16.070349,134.549518,1.645676,119.5917,1.44175,28.09872,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

41,10:00-10:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0,16.070349,134.549518,1.645676,119.5917,1.44175,14.04936,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

42,10:15-10:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0,16.070349,134.549518,1.645676,119.5917,1.44175,0,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

43,10:30-10:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0,0,134.549518,1.645676,119.5917,1.44175,0,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

44,10:45-11:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,0,0,51.987209,125.295291,0,0,0,134.549518,1.645676,119.5917,1.44175,0,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

45,11:00-11:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,0,0,134.549518,1.645676,119.5917,1.44175,0,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

46,11:15-11:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,146.839746,93.324175,2.184458,55.190641,40.872774,657.89409,8.443451,0,51.987209,125.295291,0,0,0,134.549518,1.645676,119.5917,1.44175,0,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

47,11:30-11:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,138.71501,93.324175,2.184458,55.190641,40.872774,657.89409,6.178134,0,51.987209,125.295291,0,0,0,134.549518,1.577106,119.5917,1.44175,0,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

48,11:45-12:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,138.71501,93.324175,2.184458,55.190641,40.872774,657.89409,6.178134,0,51.987209,125.295291,0,0,0,134.549518,1.577106,119.5917,1.44175,0,13.1076,46.368,3.2025,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

49,12:00-12:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,138.71501,93.324175,2.184458,55.190641,40.872774,657.89409,6.178134,0,51.987209,125.295291,0,0,0,134.549518,1.577106,119.5917,1.44175,0,13.1076,48.576,11.529,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

50,12:15-12:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,138.71501,93.324175,2.184458,55.190641,40.872774,657.89409,6.178134,0,51.987209,125.295291,0,0,0,134.549518,1.577106,119.5917,1.44175,0,13.1076,48.576,11.529,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.00135,20.73185,0,147.515625,44.918,418.77

