Block,Time,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR3,UNCHAHAR2,URI2,UNCHAHAR4,UNCHAHAR1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,PARBATI3,KOLDAM,SINGRAULI,RAMPUR,RIHAND2,TANDA2,NJPC,RIHAND1,SEWA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
6,01:15-01:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,15.9125,0,139.3125,0,118.125,0,153.6034,35,15.804048,42.66,19.6614,46.92,13.0662,85.988,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

7,01:30-01:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,15.9125,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,46.92,13.0662,85.988,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

8,01:45-02:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,15.9125,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,51.888,13.0662,85.988,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

9,02:00-02:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,51.888,13.0662,85.988,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

10,02:15-02:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,46.92,13.0662,85.988,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

11,02:30-02:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,46.92,13.0662,85.988,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

12,02:45-03:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,46.92,13.0662,85.988,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

13,03:00-03:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,46.92,13.0662,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

14,03:15-03:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,46.92,13.0662,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

15,03:30-03:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,51.888,13.0662,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

16,03:45-04:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,51.888,11.7852,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

17,04:00-04:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

18,04:15-04:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.78433,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,40,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

19,04:30-04:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

20,04:45-05:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

21,05:00-05:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,8.911,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

22,05:15-05:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

23,05:30-05:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,6.405,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

24,05:45-06:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,6.405,84.245,0,0,21,0,21,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

25,06:00-06:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,6.405,84.245,0,0,31.5,0,10.5,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

26,06:15-06:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,32.700824,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,51.888,6.405,84.245,0,0,31.5,0,10.5,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

27,06:30-06:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,16.549,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,51.888,8.967,84.245,0,0,31.5,0,10.5,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

28,06:45-07:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,8.967,84.245,0,0,31.5,0,10.5,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

29,07:00-07:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,8.967,84.245,0,0,31.5,0,10.5,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

30,07:15-07:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,3.1825,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,8.967,84.245,0,0,31.5,0,10.5,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

31,07:30-07:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,8.967,84.245,0,0,31.5,0,10.5,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

32,07:45:08:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,31.5,0,10.5,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

33,08:00-08:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,1.281,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,27.93,15.00135,14.253199,416.25

34,08:15-08:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,1.281,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,27.93,15.00135,14.253199,416.25

35,08:30-08:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,1.281,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

36,08:45:09:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,1.281,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.93,15.00135,14.253199,416.25

37,09:00:09:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,1.281,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,27.342,15.00135,14.253199,416.25

38,09:15-09:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,1.281,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,27.342,15.00135,14.253199,416.25

39,09:30-09:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,416.25

40,09:45-10:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,416.25

41,10:00-10:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,417.375

42,10:15-10:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,417.375

43,10:30-10:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,417.375

44,10:45-11:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,417.375

45,11:00-11:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,24.99,15.00135,14.253199,417.375

46,11:15-11:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,24.99,15.00135,14.253199,417.375

47,11:30-11:45,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.368,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,24.99,15.00135,14.253199,417.375

48,11:45-12:00,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,36.482,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,15.804048,42.66,13.1076,46.368,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,24.99,15.00135,14.253199,417.375

49,12:00-12:15,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,35.496,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,8.6645,42.66,13.1076,46.368,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,24.99,15.00135,14.253199,417.375

50,12:15-12:30,36.5917,32.8448,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,35.496,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,8.6645,42.66,13.1076,46.368,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,24.99,15.00135,14.253199,417.375

51,12:30-12:45,36.5917,32.8448,686.779957,29.062808,26.34008,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,35.496,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,8.6645,42.66,19.6614,46.368,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,24.99,15.00135,14.253199,417.375

52,12:45-13:00,36.5917,32.8448,686.779957,29.062808,26.34008,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,35.496,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,8.6645,42.66,19.6614,46.368,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,24.99,15.00135,14.253199,417.375

53,13:00-13:15,36.5917,32.8448,686.779957,29.062808,26.34008,26.39091,42.392196,31.6122,0,19.985,0,50.8869,38.448,653.1525,35.496,0.86085,123.665625,67.536,0,0,139.3125,0,118.125,0,153.6034,45,8.6645,42.66,19.6614,51.888,11.7852,84.245,0,0,31.5,0,9.45,0,85.488,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,24.99,15.00135,14.253199,417.375

