Block,Time,CHAMERA2,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,UNCHAHAR4,URI2,NAPP,SEWA2,JHAJJAR,RIHAND2,UNCHAHAR1,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,RAPPC,NJPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,KISHANGANGA,CHAMERA1,BSIUL,URI,RAPPB,TANAKPUR,SALAL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,18.800617,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.19116,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,6.5208,36.432,0,2.4339,75.53,0,50.181709,0,0,0,71.965838,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

7,01:30-01:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,18.800617,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.19116,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,6.5208,36.432,0,2.4339,75.53,0,50.181709,0,0,0,71.965838,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

8,01:45-02:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,18.800617,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.19116,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,6.5208,36.432,0,10.1199,75.53,0,50.181709,0,0,0,71.965838,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

9,02:00-02:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,18.800617,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.19116,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,6.5208,36.432,0,2.4339,75.53,0,50.572734,0,0,0,73.323684,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

10,02:15-02:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,18.800617,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.19116,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,6.5208,36.432,0,2.4339,75.53,0,50.572734,0,0,0,73.323684,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000003,413.4375

11,02:30-02:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,12.527402,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.19116,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,6.5208,36.432,0,1.7934,75.53,0,50.572734,0,0,0,73.323684,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,3.528,20.000001,413.4375

12,02:45-03:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,6.025839,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.19116,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,6.5208,36.432,0,1.7934,75.53,0,50.572734,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,3.528,20.000003,413.4375

13,03:00-03:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,6.5208,36.432,0,1.7934,75.53,0,50.572734,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

14,03:15-03:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,6.5208,36.432,0,1.7934,75.53,0,50.572734,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

15,03:30-03:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,13.0416,36.432,0,1.7934,75.53,0,50.572734,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

16,03:45-04:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,13.0416,36.432,0,1.7934,75.53,0,50.572734,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

17,04:00-04:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,13.0416,36.432,0,10.1199,75.53,0,50.833418,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

18,04:15-04:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,13.0416,36.432,0,10.1199,75.53,0,50.833418,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

19,04:30-04:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.14808,13.0416,36.432,0,10.1199,75.53,0,50.833418,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000003,413.4375

20,04:45-05:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,21.360458,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,41.76256,13.0416,36.432,0,1.7934,75.53,0,50.833418,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000001,413.4375

21,05:00-05:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,7.628735,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.045,13.0416,36.432,0,1.7934,75.53,0,50.833418,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000003,413.4375

22,05:15-05:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,7.628735,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.045,13.0416,36.432,0,1.7934,75.53,0,50.833418,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

23,05:30-05:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.045,13.0416,36.432,0,1.7934,75.53,0,50.833418,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000001,413.4375

24,05:45-06:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,79.338844,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.045,13.0416,36.432,0,1.7934,75.53,0,50.833418,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000003,413.4375

25,06:00-06:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,79.338844,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,1.7934,75.53,0,50.442392,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

26,06:15-06:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,79.338844,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,10.1199,75.53,0,50.442392,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

27,06:30-06:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,79.338844,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,10.1199,75.53,0,50.442392,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000002,413.4375

28,06:45-07:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,79.338844,6.745516,97.055943,0,27.638981,1.169503,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,1.7934,75.53,0,50.442392,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000027,413.4375

29,07:00-07:15,48.499828,671.495947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,79.338844,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,1.7934,75.53,0,50.442392,0,0,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000001,413.4375

30,07:15-07:30,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,7.628735,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,1.7934,75.53,0,50.442392,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000001,413.4375

31,07:30-07:45,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,4.3554,77.854,0,50.442392,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.000011,413.4375

32,07:45:08:00,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,4.3554,77.854,0,50.442392,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,413.4375

33,08:00-08:15,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,6.405,77.854,0,50.051365,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,413.4375

34,08:15-08:30,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,6.405,77.854,0,50.051365,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,413.4375

35,08:30-08:45,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,42.107,13.0416,36.432,0,6.405,77.854,0,50.051365,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,413.4375

36,08:45:09:00,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.09872,13.0416,36.432,0,6.405,77.854,0,50.051365,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,413.4375

37,09:00:09:15,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.09872,13.0416,44.16,0,6.405,77.854,0,50.051366,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,413.4375

38,09:15-09:30,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.09872,13.0416,44.16,0,6.405,77.854,0,50.051366,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,413.4375

39,09:30-09:45,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.09872,13.0416,44.16,0,7.686,77.854,0,50.051366,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,413.4375

40,09:45-10:00,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.09872,13.0416,36.432,0,7.686,77.854,0,50.051366,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,413.4375

41,10:00-10:15,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.09872,13.0416,44.16,0,7.686,77.854,0,49.529998,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,1.47,20.0018,413.4375

42,10:15-10:30,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.09872,13.0416,44.16,0,7.686,77.854,0,49.529998,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,1.47,20.0018,413.4375

43,10:30-10:45,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,14.04936,13.0416,44.16,0,7.686,77.854,0,49.529998,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,1.47,20.0018,413.4375

44,10:45-11:00,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,0,13.0416,44.16,0,7.686,77.854,0,49.529998,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,1.47,20.0018,413.4375

45,11:00-11:15,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,0,13.0416,36.432,0,7.686,52.29,0,49.529998,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,1.47,20.0018,413.4375

46,11:15-11:30,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,0,13.0416,36.432,0,7.686,52.29,0,49.529998,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,1.47,20.0018,413.4375

47,11:30-11:45,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,0,13.0416,36.432,0,7.686,52.29,0,49.529998,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,1.47,20.0018,413.4375

48,11:45-12:00,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,12.64,13.0416,36.432,0,7.686,52.29,0,49.529998,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,1.47,20.0018,413.4375

49,12:00-12:15,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,25.28,13.0416,36.432,0,7.686,65.072,0,49.138972,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,1.47,20.0018,413.4375

50,12:15-12:30,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.104531,10.235073,67.655124,179.962454,5.534073,130.580717,143.345144,44.906625,8.340651,28.09872,13.0416,36.432,0,7.686,79.37622,0,49.138972,0,0,0,73.323684,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0.882,20.0018,413.4375

