Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,VALLURNTECL,NLCIIST1,RSTPSU1TO6,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
13,03:00-03:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,12.1695,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,416.25

14,03:15-03:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,12.1695,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,416.25

15,03:30-03:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,416.25

16,03:45-04:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,416.25

17,04:00-04:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,51.888,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

18,04:15-04:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,51.888,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

19,04:30-04:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

20,04:45-05:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

21,05:00-05:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

22,05:15-05:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,69.638177,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

23,05:30-05:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,69.638177,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

24,05:45-06:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,69.638177,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

25,06:00-06:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,69.638177,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

26,06:15-06:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,69.638177,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

27,06:30-06:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,6.995978,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,69.638177,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

28,06:45-07:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,51.888,11.529,75.53,0,0,20.962417,0,62.88725,0,39.073028,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

29,07:00-07:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,51.888,11.529,75.53,0,0,20.962417,0,62.88725,0,37.956656,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

30,07:15-07:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,37.956656,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,42.49,418.77

31,07:30-07:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,37.956656,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

32,07:45:08:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,75.53,0,0,20.962417,0,62.88725,0,37.956656,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

33,08:00-08:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,7.0455,74.949,0,0,20.962417,0,62.88725,0,37.956655,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

34,08:15-08:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,7.0455,74.949,0,0,20.962417,0,62.88725,0,37.956655,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

35,08:30-08:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,7.0455,74.949,0,0,20.962417,0,62.88725,0,37.956655,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

36,08:45:09:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,7.0455,74.949,0,0,20.962417,0,62.88725,0,37.956655,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

37,09:00:09:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,10.8885,74.949,0,0,20.962417,0,62.88725,0,37.956655,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

38,09:15-09:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,10.8885,74.949,0,0,20.962417,0,62.88725,0,37.956655,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

39,09:30-09:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,10.8885,75.53,0,0,20.962417,0,62.88725,0,37.956655,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

40,09:45-10:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,10.8885,75.53,0,0,20.962417,0,62.88725,0,37.956655,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

41,10:00-10:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,10.248,75.53,0,0,20.962417,0,62.88725,0,36.840283,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

42,10:15-10:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,10.248,75.53,0,0,20.962417,0,62.88725,0,36.840283,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

43,10:30-10:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,10.8885,75.53,0,0,20.962417,0,62.88725,0,36.840283,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

44,10:45-11:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,51.888,10.8885,75.53,0,0,20.962417,0,62.88725,0,36.840283,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,13.23,147.515625,32.171,418.77

45,11:00-11:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,51.888,10.8885,53.452,0,0,20.962417,0,62.88725,0,36.840283,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,8.82,147.515625,32.171,418.77

46,11:15-11:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,10.8885,53.452,0,0,20.962417,0,62.88725,0,36.840283,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,8.82,147.515625,32.171,418.77

47,11:30-11:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,39.967006,657.89409,25.227383,1.088558,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,7.0455,53.452,0,0,20.962417,0,62.88725,0,36.840283,0,5.58186,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,7.35,147.515625,32.171,418.77

