Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
11,02:30-02:45,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.2562,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

12,02:45-03:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,0,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.2562,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

13,03:00-03:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.2562,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

14,03:15-03:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.2562,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

15,03:30-03:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.2562,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

16,03:45-04:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.2562,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

17,04:00-04:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,14.364,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.5124,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

18,04:15-04:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,14.364,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.5124,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

19,04:30-04:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,14.364,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.5124,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

20,04:45-05:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,14.364,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.5124,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

21,05:00-05:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,28.728,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,16.478852,0,0,54.567,2.208,0.5124,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

22,05:15-05:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,28.728,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,16.478852,0,0,54.567,2.208,0.5124,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

23,05:30-05:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,28.728,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,16.478852,0,23.3909,54.567,2.208,0.5124,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

24,05:45-06:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,28.728,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,16.478852,0,46.7818,54.567,2.208,0.5124,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

25,06:00-06:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,28.728,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,16.478852,0,70.1727,54.567,3.312,0.2562,2.324,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

26,06:15-06:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,43.092,0.66955,118.125,0,0,43.788,0,3.3325,435.435,17.748,0,0,92,679.193168,16.478852,0,70.1727,54.567,38.64,0.2562,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

27,06:30-06:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,5.27868,10.5635,0,43.092,0.66955,118.125,0,7.926,43.788,0,13.17004,435.435,26.622,0,0,92,679.193168,16.478852,0,76.6123,54.567,38.64,0.2562,12.782,1.1,0,7.9,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

28,06:45-07:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,10.55736,10.5635,0,43.092,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.193168,32.957704,0,116.9545,54.567,4.416,0.2562,55.776,19.5624,0,20.19872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

29,07:00-07:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,15.804048,10.5635,0,43.092,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.193168,32.957704,0,116.9545,54.567,2.76,0.5124,55.776,19.5624,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

30,07:15-07:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,15.804048,10.5635,0,43.092,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.193168,32.957704,0,116.9545,54.567,2.76,0.5124,55.776,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

31,07:30-07:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,15.804048,10.5635,0,43.092,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.193168,32.957704,0,116.9545,54.567,2.76,0.5124,55.776,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

32,07:45:08:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,15.804048,10.5635,0,43.092,0.66955,118.125,0,27.408108,43.788,0,26.34008,435.435,35.496,0,0,92,679.193168,32.957704,0,116.9545,54.567,2.76,0.5124,41.832,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

33,08:00-08:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,15.804048,10.5635,0,43.092,0.66955,118.125,0,27.0805,43.788,0,26.34008,435.435,35.496,0,0,92,679.193168,32.957704,0,116.9545,54.567,2.76,2.6901,41.832,13.0416,0,28.09872,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

34,08:15-08:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,43.092,0.66955,118.125,0,7.926,43.788,0,13.17004,435.435,19.72,0,0,92,679.193168,16.478852,0,75.76,54.567,2.76,2.6901,6.972,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

35,08:30-08:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,43.092,0.66955,118.125,0,0,43.788,0,13.17004,435.435,8.874,0,0,92,679.193168,16.478852,0,56.82,54.567,2.76,2.6901,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

36,08:45:09:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,43.092,0.66955,118.125,0,0,43.788,0,13.17004,435.435,8.874,0,0,92,679.193168,16.478852,0,28.41,54.567,2.76,2.6901,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

37,09:00:09:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,28.728,0.66955,118.125,0,0,43.788,0,3.3325,435.435,8.874,0,0,92,679.193168,16.478852,0,0,54.567,2.208,2.6901,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

38,09:15-09:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,28.35,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.193168,16.478852,0,0,54.567,2.208,2.6901,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

39,09:30-09:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,27.468,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.193168,16.478852,0,0,54.567,2.208,0.2562,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

40,09:45-10:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,27.468,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.193168,16.478852,0,0,54.567,38.64,0.2562,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

41,10:00-10:15,26.39091,5.3808,0,61.832812,125.5875,42.392196,0,10.5635,0,27.468,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.193168,1.9245,0,0,54.567,38.64,0.2562,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

42,10:15-10:30,26.39091,16.68048,0,61.832812,125.5875,42.392196,0,10.5635,0,27.468,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.193168,1.9245,0,0,54.567,3.312,0.2562,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

43,10:30-10:45,26.39091,16.68048,0,61.832812,125.5875,42.392196,0,10.5635,0,14.364,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.2562,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

44,10:45-11:00,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.5635,0,14.364,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0.2562,1.3944,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

45,11:00-11:15,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,1.9215,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

46,11:15-11:30,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,1.9215,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

47,11:30-11:45,26.39091,24.75168,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

48,11:45-12:00,26.39091,6.0534,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

49,12:00-12:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

50,12:15-12:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

51,12:30-12:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

52,12:45-13:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,2.208,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

53,13:00-13:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,38.64,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

54,13:15-13:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,38.64,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

55,13:30-13:45,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,4.416,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

56,13:45-14:00,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,0,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,3.312,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

57,14:00-14:15,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,13.986,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,3.312,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

58,14:15-14:30,26.39091,4.7082,0,61.832812,125.5875,42.392196,0,10.5635,0,13.986,0.66955,118.125,0,0,43.788,0,0,435.435,8.874,0,0,92,679.493168,1.9245,0,0,54.567,3.312,0,1.3944,0,0,0,0,71.2416,0,0,0,29.4,14.7,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,98.34375,20.73185,0,20.0018,348.975

