Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
13,03:00-03:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,21.781,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,13.0416,66.234,8.7108,0,36.75,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,409.5

14,03:15-03:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,21.781,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,13.0416,66.234,8.7108,0,36.75,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,409.5

15,03:30-03:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,21.781,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,13.0416,66.234,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,409.5

16,03:45-04:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,21.781,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,13.0416,66.234,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,409.5

17,04:00-04:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,21.781,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,6.5208,66.234,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,409.5

18,04:15-04:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,21.781,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,6.5208,66.234,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,409.5

19,04:30-04:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,21.781,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,6.5208,67.396,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,409.5

20,04:45-05:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,21.781,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,8.832,0,0,6.5208,67.396,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,409.5

21,05:00-05:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,21.781,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,11.04,0,0,0,67.396,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,32.171,98.34375,8.82,20.0018,11.954,409.5

22,05:15-05:30,0,25.1775,19.985,0,15.561,9.4164,26.39091,683.129127,32.957704,0,42.615,26.3952,1.321,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.78433,37.536,0,0,0,67.396,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,32.171,98.34375,8.82,20.0018,11.954,409.5

23,05:30-05:45,0,25.1775,19.985,0,31.122,9.4164,26.39091,683.129127,32.957704,0,66.29,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.0634,3.1825,0,92,103.5,15.804048,123.665625,0.78433,37.536,8.69,0,0,67.396,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,33.992,98.34375,8.82,20.0018,11.954,409.5

24,05:45-06:00,0,25.1775,19.985,0,46.683,9.4164,26.39091,683.129127,32.957704,0,89.965,26.3952,18.2298,40.2636,9.67784,0,653.1525,8.874,58.59,13.0634,6.365,0,92,103.5,15.804048,123.665625,0.78433,11.04,8.69,0,0,67.396,8.7108,0,37.8,0,0,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,33.992,98.34375,8.82,20.0018,11.954,409.5

25,06:00-06:15,0,25.1775,19.985,0,62.244,9.4164,26.39091,683.129127,49.436556,0,113.64,26.3952,27.3447,40.2636,19.35568,0,653.1525,8.874,58.59,26.2601,32.700824,0,92,103.5,15.804048,123.665625,0.78433,8.832,28.045,0,3.3,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,35.813,98.34375,8.82,20.0018,11.954,409.5

26,06:15-06:30,0,25.1775,19.985,0,62.244,9.4164,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,8.832,42.107,0,19.5624,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,35.813,98.34375,8.82,20.0018,11.954,409.5

27,06:30-06:45,0,25.1775,19.985,0,62.244,9.4164,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,8.832,42.107,0,19.5624,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,37.634,98.34375,8.82,20.0018,11.954,409.5

28,06:45-07:00,0,25.1775,19.985,0,62.244,9.4164,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,11.04,42.107,0,19.5624,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,37.634,98.34375,8.82,20.0018,11.954,392.625

29,07:00-07:15,0,25.1775,19.985,0,62.244,9.4164,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,37.536,42.107,0,19.5624,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,375.75

30,07:15-07:30,0,25.1775,19.985,0,46.683,9.4164,26.39091,683.129127,49.436556,0,113.64,26.3952,18.2298,40.2636,9.67784,0,653.1525,8.874,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.78433,37.536,20.54,0,6.5208,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,364.5

31,07:30-07:45,0,25.1775,19.985,0,31.122,24.75168,26.39091,683.129127,49.436556,0,93.5636,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,26.2601,3.819,0,92,97.5,15.804048,123.665625,0.78433,11.04,8.69,0,6.5208,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,343.125

32,07:45:08:00,0,25.1775,19.985,0,16.569,24.75168,26.39091,683.129127,49.436556,0,62.3126,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,91.5,15.804048,123.665625,0.78433,8.832,0,0,6.5208,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,119.53,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,343.125

33,08:00-08:15,0,25.1775,19.985,0,0,24.75168,26.39091,683.129127,32.957704,0,42.615,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.78433,11.04,0,0,6.5208,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,126.63,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,343.125

34,08:15-08:30,0,25.1775,19.985,0,0,24.75168,26.39091,683.129127,32.957704,0,21.781,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.78433,11.04,0,0,6.5208,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,133.69,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,343.125

35,08:30-08:45,0,25.1775,19.985,0,0,10.7616,26.39091,683.129127,32.957704,0,21.781,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.78433,37.536,0,0,6.5208,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,309.375

36,08:45:09:00,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.957704,0,21.781,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.78433,37.536,0,0,0,67.396,8.7108,0,27.3,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,309.375

37,09:00:09:15,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.957704,0,21.781,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.78433,13.248,0,0,0,67.396,8.7108,0,26.25,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,309.375

38,09:15-09:30,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.78433,11.04,0,0,0,67.396,8.7108,0,26.25,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,39.455,98.34375,8.82,20.0018,11.954,309.375

39,09:30-09:45,0,25.1775,19.985,0,0,13.452,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.78433,11.04,0,0,0,67.396,8.7108,0,26.25,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

40,09:45-10:00,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.78433,13.248,0,0,0,67.396,8.7108,0,26.25,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

41,10:00-10:15,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.68868,37.536,0,0,0,67.396,8.7108,0,26.25,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

42,10:15-10:30,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.68868,37.536,0,0,0,67.396,8.7108,0,26.25,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

43,10:30-10:45,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.68868,13.248,0,0,6.5208,67.396,8.7108,0,26.25,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

44,10:45-11:00,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.68868,11.04,0,0,6.5208,67.396,8.7108,0,26.25,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

45,11:00-11:15,0,25.1775,19.985,0,0,12.1068,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.68868,11.04,0,0,6.5208,67.396,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

46,11:15-11:30,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.68868,11.04,0,0,6.5208,67.396,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

47,11:30-11:45,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.68868,16.56,0,0,6.5208,67.396,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

48,11:45-12:00,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,84.75,15.804048,123.665625,0.68868,16.56,0,0,6.5208,67.396,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

49,12:00-12:15,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.957704,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,16.56,0,0,6.5208,67.396,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

50,12:15-12:30,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,16.56,0,0,6.5208,67.396,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

51,12:30-12:45,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,16.56,0,0,6.5208,67.396,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

52,12:45-13:00,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,16.56,0,0,6.5208,67.396,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

53,13:00-13:15,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,22.08,0,0,6.5208,67.396,8.7108,0,24.15,0,10.5,0,32.88,31.784,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

54,13:15-13:30,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,22.08,0,0,6.5208,67.396,8.7108,0,24.15,0,10.5,0,32.88,31.784,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

