Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
8,01:45-02:00,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,30.912,13.3224,85.988,0,0,0,0,35.7,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

9,02:00-02:15,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,22.8684,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,30.912,13.3224,85.988,0,0,0,0,35.7,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

10,02:15-02:30,19.35568,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,30.912,13.3224,85.988,0,0,0,0,35.7,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

11,02:30-02:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,30.912,13.3224,85.988,0,0,0,0,35.7,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

12,02:45-03:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,30.912,13.3224,85.988,0,0,0,0,35.7,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

13,03:00-03:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

14,03:15-03:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

15,03:30-03:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

16,03:45-04:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

17,04:00-04:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

18,04:15-04:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

19,04:30-04:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,47.472,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

20,04:45-05:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,22.8684,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,26.622,1.05215,123.665625,45.36,0,6.5208,47.472,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

21,05:00-05:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,18.734,1.05215,123.665625,45.36,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

22,05:15-05:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,45.36,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

23,05:30-05:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,45.36,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

24,05:45-06:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,31.5,0,6.5208,28.704,12.1695,83.664,0,0,0,0,36.75,0,0,0,65.16,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

25,06:00-06:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,5.1987,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,26.496,12.1695,83.664,0,0,0,0,36.75,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

26,06:15-06:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,26.496,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

27,06:30-06:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,26.496,12.1695,83.664,0,0,0,0,36.75,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

28,06:45-07:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,26.496,12.1695,83.664,0,0,0,0,36.75,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,416.25

29,07:00-07:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,29.808,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,418.77

30,07:15-07:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,29.808,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.311,147.515625,24.99,20.0018,14.253199,418.77

31,07:30-07:45,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,47.472,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.918,147.515625,24.99,20.0018,14.253199,418.77

32,07:45:08:00,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,47.472,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.918,147.515625,24.99,20.0018,14.253199,418.77

33,08:00-08:15,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,29.808,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.918,147.515625,24.99,20.0018,14.253199,418.77

34,08:15-08:30,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,29.808,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.918,147.515625,24.99,20.0018,14.253199,418.77

35,08:30-08:45,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,0,6.5208,29.808,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.918,147.515625,24.99,20.0018,14.253199,418.77

36,08:45:09:00,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,1.05215,123.665625,30.24,14.04936,6.5208,29.808,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.918,147.515625,24.99,20.0018,14.253199,418.77

37,09:00:09:15,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,0,123.665625,16.38,14.04936,6.5208,35.328,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,24.99,20.0018,14.253199,412.02

38,09:15-09:30,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,17.748,0,123.665625,15.12,14.04936,6.5208,35.328,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,24.99,20.0018,14.253199,405

39,09:30-09:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,35.328,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,24.99,20.0018,14.253199,405

40,09:45-10:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,35.328,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,24.99,20.0018,14.253199,405

41,10:00-10:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,26.496,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,14.253199,405

42,10:15-10:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,26.496,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,14.253199,405

43,10:30-10:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,26.496,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,14.253199,405

44,10:45-11:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,26.496,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,14.253199,405

45,11:00-11:15,9.67784,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,47.472,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,13.205,405

46,11:15-11:30,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,47.472,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,13.205,405

47,11:30-11:45,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,26.496,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,13.205,387

48,11:45-12:00,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,26.496,12.1695,83.664,0,0,0,0,35.7,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,13.205,387

49,12:00-12:15,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,14.04936,6.5208,26.496,12.1695,83.664,0,0,0,0,34.65,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,13.205,387

50,12:15-12:30,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,28.09872,6.5208,26.496,12.1695,83.664,0,0,0,0,34.65,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,45.525,147.515625,20.58,20.0018,13.205,387

51,12:30-12:45,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,28.09872,6.5208,26.496,12.1695,83.664,0,0,0,0,34.65,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.58,20.0018,13.205,387

52,12:45-13:00,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,28.09872,6.5208,26.496,12.1695,83.664,0,0,0,0,34.65,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.58,20.0018,13.205,387

53,13:00-13:15,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,28.09872,6.5208,26.496,12.1695,83.664,0,0,0,0,34.65,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.58,20.0018,13.205,387

54,13:15-13:30,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,28.09872,6.5208,26.496,12.1695,83.664,0,0,0,0,34.65,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.58,20.0018,13.205,387

55,13:30-13:45,9.67784,36.5917,13.0634,686.779957,653.1525,49.436556,26.39091,20.8506,0,0,0,139.3125,0,56.7,0,0,42.392196,152.9405,92,0,51.0138,18.156,19.985,8.874,0,123.665625,15.12,28.09872,6.5208,47.472,12.1695,83.664,0,0,0,0,34.65,0,0,0,64.074,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.58,20.0018,13.205,387

