Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
6,01:15-01:30,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.9396,0,0,0,125.6425,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.448,9.136,26.622,0.9565,123.665625,45.36,42.66,6.5208,41.952,11.4009,85.988,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,6.171,147.515625,27.93,15.00135,10.425,416.25

7,01:30-01:45,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.267,0,0,0,125.6425,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0.9565,123.665625,45.36,42.66,6.5208,41.952,11.4009,85.988,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,3.771,147.515625,27.93,15.00135,10.425,416.25

8,01:45-02:00,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.267,0,0,0,125.6425,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0.9565,123.665625,45.36,42.66,6.5208,41.952,11.4009,85.988,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,3.771,147.515625,27.93,15.00135,10.425,416.25

9,02:00-02:15,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.267,0,0,0,125.6425,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,11.4009,85.988,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.957,147.515625,27.93,15.00135,9.73,416.25

10,02:15-02:30,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.267,0,0,0,125.6425,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,11.4009,85.988,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.957,147.515625,27.93,15.00135,9.73,416.25

11,02:30-02:45,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,29.5944,0,0,0,125.6425,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.448,8.7315,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,11.4009,85.988,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.957,147.515625,27.93,15.00135,9.73,416.25

12,02:45-03:00,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,29.5944,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,8.7315,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,11.4009,85.988,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.957,147.515625,27.93,15.00135,9.73,416.25

13,03:00-03:15,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,26.904,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.248,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.35,147.515625,27.93,15.00135,9.73,416.25

14,03:15-03:30,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,26.904,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.248,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.35,147.515625,27.93,15.00135,9.73,416.25

15,03:30-03:45,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,26.904,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.3761,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.35,147.515625,27.93,15.00135,10.147,416.25

16,03:45-04:00,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,26.904,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.3761,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.35,147.515625,27.93,15.00135,10.147,416.25

17,04:00-04:15,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,26.904,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.3761,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,147.515625,27.93,15.00135,10.147,416.25

18,04:15-04:30,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,26.904,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.1199,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,147.515625,27.93,15.00135,10.147,416.25

19,04:30-04:45,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,29.5944,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.1199,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,147.515625,27.93,15.00135,8.63,416.25

20,04:45-05:00,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,29.5944,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.6323,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,147.515625,27.93,15.00135,8.63,416.25

21,05:00-05:15,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,29.5944,0,0,0,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.6323,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,147.515625,27.93,15.00135,8.63,416.25

22,05:15-05:30,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,32.82288,0,0,3.1825,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.6323,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,147.515625,27.93,15.00135,8.63,416.25

23,05:30-05:45,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,32.82288,0,0,16.549,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,41.952,10.6323,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.336,147.515625,27.93,15.00135,8.63,416.25

24,05:45-06:00,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,32.82288,0,0,16.549,125.6425,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,45.36,42.66,6.5208,48.576,10.6323,84.245,0,0,37.8,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,1.336,147.515625,27.93,15.00135,8.63,416.25

25,06:00-06:15,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,32.82288,0,0,16.549,125.6425,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,30.24,42.66,6.5208,48.576,10.6323,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0.136,147.515625,27.93,15.00135,8.63,416.25

26,06:15-06:30,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.267,0,0,16.549,125.6425,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,30.24,42.66,6.5208,41.952,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0.136,147.515625,27.93,15.00135,8.63,416.25

27,06:30-06:45,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.267,0,0,3.1825,125.6425,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,30.24,42.66,13.0416,41.952,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,3.157,147.515625,27.93,15.00135,7.935,416.25

28,06:45-07:00,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.267,0,0,0,125.6425,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.0215,26.622,0.93737,123.665625,30.24,42.66,13.0416,41.952,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,3.157,147.515625,27.93,15.00135,7.935,416.25

29,07:00-07:15,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.267,0,0,0,132.7625,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0.93737,123.665625,45.36,42.66,13.0416,41.952,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,3.764,147.515625,27.93,15.00135,8.63,416.25

30,07:15-07:30,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.267,0,0,0,133.5325,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0.93737,123.665625,45.36,42.66,13.0416,41.952,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,3.764,147.515625,27.93,15.00135,8.63,416.25

31,07:30-07:45,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.9396,0,0,0,133.5325,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0.93737,123.665625,45.36,42.66,13.0416,41.952,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,4.964,147.515625,27.93,15.00135,7.935,416.25

32,07:45:08:00,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.9396,0,0,0,134.2625,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0.93737,123.665625,45.36,42.66,13.0416,41.952,10.1199,84.245,0,0,36.75,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,4.964,147.515625,27.93,15.00135,7.935,416.25

33,08:00-08:15,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.9396,0,0,0,135.0325,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.1199,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,6.771,147.515625,27.93,15.00135,7.24,416.25

34,08:15-08:30,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.9396,0,0,0,135.0325,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,6.771,147.515625,27.93,15.00135,7.24,416.25

35,08:30-08:45,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.9396,0,0,0,136.5225,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,7.971,147.515625,27.93,15.00135,7.24,416.25

36,08:45:09:00,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,30.9396,0,0,0,136.5225,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,28.971,147.515625,27.93,15.00135,7.24,416.25

37,09:00:09:15,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,32.82288,0,0,0,137.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,416.25

38,09:15-09:30,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,32.82288,0,0,0,137.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,416.25

39,09:30-09:45,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,32.82288,0,0,0,138.0225,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,35.7,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,416.25

40,09:45-10:00,29.062808,36.5917,39.51012,686.379957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,35.7,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,5.571,147.515625,27.93,15.00135,8.34,416.25

41,10:00-10:15,29.062808,36.5917,39.51012,624.079957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,35.7,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,23.671,147.515625,27.93,15.00135,8.34,416.25

42,10:15-10:30,29.062808,36.5917,39.51012,574.079957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,35.7,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,28.371,147.515625,27.93,15.00135,8.34,416.25

43,10:30-10:45,29.062808,36.5917,39.51012,524.079957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,48.576,10.8885,84.245,0,0,35.7,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

44,10:45-11:00,29.062808,36.5917,39.51012,454.079957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,48.576,10.8885,84.245,0,0,35.7,0,0,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

45,11:00-11:15,29.062808,36.5917,39.51012,617.089957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

46,11:15-11:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

47,11:30-11:45,29.062808,36.5917,39.51012,527.679957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

48,11:45-12:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,13.0416,41.952,10.8885,84.245,0,0,0,0,35.7,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

49,12:00-12:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,6.5208,41.952,10.8885,84.245,0,0,0,0,34.65,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

50,12:15-12:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,6.5208,41.952,10.8885,84.245,0,0,0,0,34.65,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

51,12:30-12:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,6.5208,41.952,10.8885,84.245,0,0,0,0,34.65,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

52,12:45-13:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,26.622,0,123.665625,45.36,42.66,6.5208,41.952,10.8885,84.245,0,0,0,0,34.65,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

53,13:00-13:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,17.748,0,123.665625,45.36,42.66,6.5208,48.576,10.8885,84.245,0,0,0,0,34.65,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

54,13:15-13:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,30.9396,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,17.748,0,123.665625,45.36,42.66,6.5208,48.576,10.8885,84.245,0,0,0,0,34.65,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

55,13:30-13:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,30.267,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.448,9.4215,17.748,0,123.665625,45.36,42.66,6.5208,41.952,10.8885,84.245,0,0,0,0,34.65,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,29.571,147.515625,27.93,15.00135,8.34,417.375

